intercept,주거인구/직장인구,소매업매출월평균변화량,서비스업매출월평균변화량,아파트시세변화_차분평균,아파트 가구수,상가밀도,BAS_AR,외식업매출비율,x,y,BAS_ID
143.4750787712892,0.6024453566283747,1.6951280014463435e-07,-6.56003724608269e-07,0.013078450266906318,-0.004449325249743123,-0.0003077306043484783,-7.782078135612593,0.9306144353139776,126.70532290652942,37.49391420914386,21382
144.1881248782732,0.5764786776466093,2.7477262372343724e-07,-8.133209271193432e-07,0.01846040940504531,-0.005037853492622779,-0.0004466621792170726,-5.243376545786758,-0.20894928028810766,126.70343711948699,37.491455364876344,21383
139.97933276835653,0.5580436839553256,3.3100664418913e-07,-3.3939041418818387e-07,0.009897888422389842,-0.0047672278293005264,-0.0005103570548865477,-6.488460723874713,-3.4211751463280224,126.70804895244628,37.48990519005655,21384
139.47311906935752,0.5539111034998153,4.22634460017329e-07,-5.715827026139925e-07,0.015335888373904752,-0.00523613016910173,-0.0005866929734608592,-5.5241570931713415,-2.350155665204359,126.70529541862562,37.48856165373939,21385
136.62117778749302,0.5497280792502538,2.0596978777122062e-07,-1.689685575189354e-07,0.0017044583012740156,-0.0034073159973518306,-0.0003840935798150957,-9.30659766574976,-1.8142605963617267,126.71288726133925,37.495109283923775,21386
130.6645505882003,0.45167266321354105,2.719882137060081e-07,-7.928852822223614e-08,-0.0026230664998892683,-0.0025585853263342625,-0.00039770005823857864,-8.294495771329206,-3.141327360687945,126.71815353389549,37.495301000194544,21387
126.94963282529312,0.27733737763275496,3.0126891660934447e-07,-1.164291261370661e-07,-0.006867206657028692,-0.0017068184898325549,-0.000394501128372561,-7.407189154046421,-2.275793869490249,126.72141188147769,37.49621834155759,21388
127.209184295425,0.4198139659878339,3.63112317944436e-07,2.203789312502406e-08,6.249546751378125e-05,-0.00237126494963065,-0.00037295359443735067,-9.898963521188916,-5.926913445474167,126.72114311621687,37.492424428814545,21389
124.4688963410283,0.11748049753656578,3.2290990701512505e-07,-1.8643602791178862e-07,-0.010207577872282794,-0.0007837156692787173,-0.00040859673540076486,-5.605955710563233,-0.8295168386389205,126.72357971401394,37.49748128892882,21390
124.2066408450733,0.034049134097248926,3.7618363814173433e-07,-2.3536850937775045e-07,-0.009258196435085395,-3.386795865534394e-05,-0.00040901063647230305,-4.03401138497844,-0.8517859815284257,126.72692259680042,37.496846043488155,21391
123.97979210918581,0.026597552811693,3.7730696493721393e-07,-2.2951142562924143e-07,-0.0077852303192565715,1.9800689183935012e-05,-0.000382430489775975,-3.7953482999448056,-1.2086636958933052,126.72898380458236,37.49556769359233,21392
125.4868873799812,0.19013807836017588,3.528822953290042e-07,-1.3665322672607918e-07,-0.004995218414377721,-0.0012147110884571932,-0.00037544872690156066,-6.696762882042377,-2.6821117085423047,126.72421092572307,37.49512308307309,21393
125.26294944011266,0.30514032362317484,3.6962983465790996e-07,-2.4832734116988018e-08,-0.0017482238258387068,-0.0016198094963448234,-0.0003444398898587361,-8.359139551931985,-4.348890276945439,126.72424638400412,37.4931416557936,21394
123.40537816130899,0.25203519723738005,3.5490149114938044e-07,2.9405394575621585e-08,-0.0031216273802652838,-0.001349330825655021,-0.00030849942654486687,-9.125688095890084,-4.2902051704102995,126.72662171464519,37.49224769081569,21395
