intercept,BAS_AR,서비스업매출월평균변화량,아파트시세변화_차분평균,소매업매출월평균변화량,외식업매출비율,근린생활시설 비율,단독주택 비율,x,y,BAS_ID
122.41864466412302,-4.79682258589719,-1.7416773627846248e-07,-0.013558829278159247,3.49824159353087e-07,-9.319543434029427,-0.0074298689698548,0.384802198657629,126.7335285600955,37.4958943330368,21397
122.49617651100675,-2.3461104269992985,-9.332627808288601e-08,-0.01577780559606626,1.8078924686989223e-07,-8.227983882790161,-0.03551906678330658,0.45034212630290743,126.73938802007658,37.495544531644576,21398
122.21418271325189,-8.96642939852077,-1.3851639571144719e-08,-0.02112067858758433,2.7969638629923193e-07,-11.015139336856997,0.03015225235936198,0.5416759540153977,126.73172652454332,37.492965960231075,21399
122.21160533407621,-6.75388353810738,1.2595829641150572e-07,-0.022814139680727773,1.7223688455955426e-07,-10.928619888144578,0.028865484060579327,0.6189795764251087,126.73385536785966,37.4916385116362,21400
122.3278257988039,-3.3871640150054327,2.159188070240542e-07,-0.02283092881712352,9.573708950450617e-08,-9.773491994305424,0.015601727472406228,0.6621492207612416,126.73805315071594,37.491102177440354,21401
122.42495028696015,-1.8672736508119354,2.9826982433033987e-07,-0.021219449173030154,6.225517792284235e-08,-8.92574184274626,0.01240892922571141,0.6980731388728825,126.74135212742111,37.490648494906665,21402
121.9626311441277,-7.607320458242776,3.091022485548908e-07,-0.01956690530811174,1.4776835645186934e-07,-12.577898130397715,0.02951678416040349,0.7300811212777549,126.73270623097748,37.48953454642509,21403
121.447668176072,-16.122482558190008,1.518566655953968e-07,0.0009874745703904659,4.6156065903231184e-07,-15.953684998355564,0.03709001604994895,0.7210131177807728,126.72350279514926,37.49037966390614,21404
121.5903370019086,-11.749953039150308,4.2570086693440606e-08,0.010169721703182954,5.381591838352948e-07,-11.51965894610057,0.0031145377353084744,0.8834564267889707,126.71190655939117,37.48827801913773,21405
121.42971930867378,-14.08727561383463,3.9810286352301516e-07,-0.0047498016329912095,2.911926858612666e-07,-16.005788356433534,0.018831416262126043,0.8005854640098777,126.72737099803639,37.48833961691259,21406
121.13210340045393,-18.945834549825825,3.065572852493341e-07,0.0021279415014397902,4.744203751315247e-07,-17.527480491094913,0.012293197300704443,0.8359511531301954,126.72347860560502,37.48862329371838,21407
