,대지위치,건물명,연면적,주용도코드,주용도코드명,사용승인일
5610,인천광역시 부평구 부평동 542-42번지,,1007.43,04000,제2종근린생활시설,19960111.0
5611,인천광역시 부평구 부평동 542-45번지,,961.22,04000,제2종근린생활시설,19950306.0
5612,인천광역시 부평구 부평동 542-47번지,,1060.33,04000,제2종근린생활시설,19930804.0
5613,인천광역시 부평구 부평동 542-49번지,,1134.27,04000,제2종근린생활시설,19921001.0
5614,인천광역시 부평구 부평동 542-53번지,,185.6,01000,단독주택,19850730.0
5615,인천광역시 부평구 부평동 542-57번지,,336.83,02000,공동주택,19950418.0
5616,인천광역시 부평구 부평동 542-58번지,정다운가,599.31,04000,제2종근린생활시설,20180322.0
5617,인천광역시 부평구 부평동 542-59번지,승림타운,724.01,03000,제1종근린생활시설,20060210.0
5618,인천광역시 부평구 부평동 542-61번지,청산아파트,494.7,02000,공동주택,20011031.0
5619,인천광역시 부평구 부평동 542-62번지,해오름아파트,483.06,02000,공동주택,20020306.0
5620,인천광역시 부평구 부평동 542-63번지,63근린생활시설,97.48,04000,제2종근린생활시설,20070420.0
5621,인천광역시 부평구 부평동 542-64번지,,327.73,04000,제2종근린생활시설,20040819.0
5622,인천광역시 부평구 부평동 542-65번지,건우상가,224.46,04000,제2종근린생활시설,20030120.0
5623,인천광역시 부평구 부평동 542-66번지,성진팰리스,990.66,02000,공동주택,20100330.0
5624,인천광역시 부평구 부평동 542-68번지,삼성로얄아파트,739.06,02000,공동주택,20021112.0
5625,인천광역시 부평구 부평동 542-69번지,,1009.49,04000,제2종근린생활시설,19960110.0
5626,인천광역시 부평구 부평동 542-73번지,,99.36,03000,제1종근린생활시설,20001023.0
5627,인천광역시 부평구 부평동 542-76번지,,999.16,04000,제2종근린생활시설,19910603.0
5628,인천광역시 부평구 부평동 542-79번지,에이치아파트,869.3,02000,공동주택,20020327.0
5631,인천광역시 부평구 부평동 542-80번지,엘비스33,2231.64,14000,업무시설,20170825.0
5632,인천광역시 부평구 부평동 542-86번지,,64.03,01000,단독주택,19990930.0
5634,인천광역시 부평구 부평동 542-97번지,,64.46,01000,단독주택,19701214.0
5635,인천광역시 부평구 부평동 543-12번지,무한레뷰3차,1757.72,14000,업무시설,20130503.0
5636,인천광역시 부평구 부평동 543-14번지,,82.64,01000,단독주택,
5637,인천광역시 부평구 부평동 543-1번지,,996.48,04000,제2종근린생활시설,19810729.0
5638,인천광역시 부평구 부평동 543-20번지,제이·원 부평메디피아,4121.43,03000,제1종근린생활시설,20040312.0
5639,인천광역시 부평구 부평동 543-21번지,,342.46,03000,제1종근린생활시설,19721218.0
5640,인천광역시 부평구 부평동 543-24번지,,1243.73,03000,제1종근린생활시설,19831018.0
5641,인천광역시 부평구 부평동 543-26번지,,575.41,03000,제1종근린생활시설,19770125.0
5642,인천광역시 부평구 부평동 543-27번지,,205.69,04000,제2종근린생활시설,19661219.0
5643,인천광역시 부평구 부평동 543-28번지,,547.56,04000,제2종근린생활시설,19750904.0
5644,인천광역시 부평구 부평동 543-2번지,성창빌딩,2877.19,04000,제2종근린생활시설,20090703.0
5645,인천광역시 부평구 부평동 543-30번지,,357.9,03000,제1종근린생활시설,19780929.0
5646,인천광역시 부평구 부평동 543-33번지,,126.94,03000,제1종근린생활시설,
5647,인천광역시 부평구 부평동 543-34번지,,361.8,03000,제1종근린생활시설,19850709.0
5648,인천광역시 부평구 부평동 543-36번지,한길안과병원,8764.55,09000,의료시설,19960821.0
5649,인천광역시 부평구 부평동 543-3번지,쌍봉빌딩,2570.86,03000,제1종근린생활시설,19851231.0
5650,인천광역시 부평구 부평동 543-41번지,,1874.07,03000,제1종근린생활시설,20050429.0
5651,인천광역시 부평구 부평동 543-44번지,,159.62,03000,제1종근린생활시설,19590110.0
5652,인천광역시 부평구 부평동 543-45번지,와이디타워,15464.87,03000,제1종근린생활시설,20091016.0
5653,인천광역시 부평구 부평동 543-4번지,국천빌딩,7573.58,14000,업무시설,20010926.0
5654,인천광역시 부평구 부평동 543-62번지,,59.45,01000,단독주택,19850730.0
5655,인천광역시 부평구 부평동 543-62번지,,7.2,01000,단독주택,19850730.0
5656,인천광역시 부평구 부평동 543-63번지,,134.87,03000,제1종근린생활시설,
5657,인천광역시 부평구 부평동 543-66번지,,268.01,01000,단독주택,19831025.0
5658,인천광역시 부평구 부평동 543-67번지,,303.04,01000,단독주택,19821222.0
5659,인천광역시 부평구 부평동 543-68번지,,265.34,03000,제1종근린생활시설,
5660,인천광역시 부평구 부평동 543-6번지,,938.4,03000,제1종근린생활시설,20040727.0
5661,인천광역시 부평구 부평동 543-74번지,,945.61,03000,제1종근린생활시설,19891130.0
5662,인천광역시 부평구 부평동 543-7번지,,233.11,04000,제2종근린생활시설,20010305.0
5663,인천광역시 부평구 부평동 543-81번지,부평오피스텔,1071.64,14000,업무시설,20020515.0
5664,인천광역시 부평구 부평동 543-86번지,,425.4,01000,단독주택,20020410.0
5665,인천광역시 부평구 부평동 543-87번지,꿈나무빌,609.88,02000,공동주택,20020511.0
5666,인천광역시 부평구 부평동 543-89번지,,274.38,01000,단독주택,19960830.0
5668,인천광역시 부평구 부평동 543-91번지,,75.0,04000,제2종근린생활시설,20160216.0
5669,인천광역시 부평구 부평동 543-96번지,,181.14,04000,제2종근린생활시설,19840521.0
5670,인천광역시 부평구 부평동 543-97번지,,253.1,03000,제1종근린생활시설,19831115.0
5672,인천광역시 부평구 부평동 546-105번지,,32.8,03000,제1종근린생활시설,19860513.0
5674,인천광역시 부평구 부평동 546-110번지,,1540.66,03000,제1종근린생활시설,19980410.0
5675,인천광역시 부평구 부평동 546-112번지,,76.03,01000,단독주택,19651101.0
5677,인천광역시 부평구 부평동 546-115번지,박스도로시,44.2,04000,제2종근린생활시설,20070612.0
5678,인천광역시 부평구 부평동 546-117번지,동아 그린,1400.76,14000,업무시설,20020904.0
5679,인천광역시 부평구 부평동 546-119번지,,864.76,04000,제2종근린생활시설,20110708.0
5680,인천광역시 부평구 부평동 546-120번지,,2.0,04000,제2종근린생활시설,19751204.0
5681,인천광역시 부평구 부평동 546-120번지,,194.14,01000,단독주택,19751204.0
5683,인천광역시 부평구 부평동 546-125번지,,530.67,04000,제2종근린생활시설,19960709.0
5686,인천광역시 부평구 부평동 546-129번지,,863.19,04000,제2종근린생활시설,20101117.0
5688,인천광역시 부평구 부평동 546-130번지,에버그린빌,561.75,02000,공동주택,20100830.0
5689,인천광역시 부평구 부평동 546-133번지,HB엘림캐슬,4177.36,14000,업무시설,20160822.0
5692,인천광역시 부평구 부평동 546-139번지,,92.37,04000,제2종근린생활시설,20130614.0
5693,인천광역시 부평구 부평동 546-140번지,제일오피스텔,2410.5,14000,업무시설,20060801.0
5694,인천광역시 부평구 부평동 546-142번지,,93.22,01000,단독주택,
5695,인천광역시 부평구 부평동 546-142번지,,6.94,01000,단독주택,
5696,인천광역시 부평구 부평동 546-142번지,자인빌딩,896.24,02000,공동주택,20161124.0
5697,인천광역시 부평구 부평동 546-143번지,,399.925,04000,제2종근린생활시설,19671216.0
5701,인천광역시 부평구 부평동 546-14번지,,1.0,04000,제2종근린생활시설,19710125.0
5702,인천광역시 부평구 부평동 546-14번지,,257.85,04000,제2종근린생활시설,19710922.0
5703,인천광역시 부평구 부평동 546-151번지,코지B동,870.38,04000,제2종근린생활시설,20101119.0
5705,인천광역시 부평구 부평동 546-156번지,,242.38,04000,제2종근린생활시설,19751124.0
5706,인천광역시 부평구 부평동 546-15번지,,155.8,01000,단독주택,19721206.0
5707,인천광역시 부평구 부평동 546-160번지,,66.77,04000,제2종근린생활시설,19730417.0
5708,인천광역시 부평구 부평동 546-161번지,,59.17,04000,제2종근린생활시설,19940314.0
5709,인천광역시 부평구 부평동 546-163번지,코지A동,870.38,04000,제2종근린생활시설,20101119.0
5711,인천광역시 부평구 부평동 546-16번지,형제빌딩,1039.72,04000,제2종근린생활시설,20030331.0
5712,인천광역시 부평구 부평동 546-17번지,뉴 케슬,2689.86,14000,업무시설,20061124.0
5713,인천광역시 부평구 부평동 546-18번지,,489.06,04000,제2종근린생활시설,19951108.0
5714,인천광역시 부평구 부평동 546-1번지,,462.26,03000,제1종근린생활시설,19720118.0
5715,인천광역시 부평구 부평동 546-21번지,,318.24,03000,제1종근린생활시설,20000203.0
5716,인천광역시 부평구 부평동 546-23번지,CK빌딩,688.6,04000,제2종근린생활시설,20140513.0
5717,인천광역시 부평구 부평동 546-24번지,,758.48,04000,제2종근린생활시설,19891014.0
5718,인천광역시 부평구 부평동 546-25번지,,45.78,04000,제2종근린생활시설,19810518.0
5719,인천광역시 부평구 부평동 546-25번지,,4.26,04000,제2종근린생활시설,19810518.0
5720,인천광역시 부평구 부평동 546-26번지,,363.62,03000,제1종근린생활시설,19890109.0
5721,인천광역시 부평구 부평동 546-27번지,,359.35,04000,제2종근린생활시설,19950421.0
5722,인천광역시 부평구 부평동 546-29번지,,10.8,01000,단독주택,19840912.0
5723,인천광역시 부평구 부평동 546-29번지,,107.78,04000,제2종근린생활시설,19721105.0
5724,인천광역시 부평구 부평동 546-30번지,,822.76,04000,제2종근린생활시설,20101015.0
5725,인천광역시 부평구 부평동 546-31번지,,11.7,04000,제2종근린생활시설,20100615.0
5726,인천광역시 부평구 부평동 546-31번지,,91.56,04000,제2종근린생활시설,20100615.0
5729,인천광역시 부평구 부평동 546-34번지,윤칠성근생상가,191.6,04000,제2종근린생활시설,20140710.0
5730,인천광역시 부평구 부평동 546-35번지,,290.01,01000,단독주택,19760824.0
5732,인천광역시 부평구 부평동 546-37번지,,197.74,04000,제2종근린생활시설,20010808.0
5733,인천광역시 부평구 부평동 546-38번지,,1024.45,04000,제2종근린생활시설,19690913.0
5734,인천광역시 부평구 부평동 546-39번지,메시아,2132.9,14000,업무시설,20200625.0
5735,인천광역시 부평구 부평동 546-3번지,,930.93,04000,제2종근린생활시설,19901008.0
5736,인천광역시 부평구 부평동 546-40번지,,278.98,01000,단독주택,19831230.0
5739,인천광역시 부평구 부평동 546-43번지,포커스 뷰,3020.59,02000,공동주택,20160530.0
5741,인천광역시 부평구 부평동 546-46번지,,199.5,04000,제2종근린생활시설,20010908.0
5742,인천광역시 부평구 부평동 546-47번지,,1675.054,04000,제2종근린생활시설,19911114.0
5746,인천광역시 부평구 부평동 546-50번지,,100.88,01000,단독주택,19701128.0
5748,인천광역시 부평구 부평동 546-55번지,마루아토,304.08,01000,단독주택,20130604.0
5749,인천광역시 부평구 부평동 546-56번지,,471.7,04000,제2종근린생활시설,19941208.0
5750,인천광역시 부평구 부평동 546-60번지,,837.56,04000,제2종근린생활시설,20101102.0
5751,인천광역시 부평구 부평동 546-61번지,,521.95,04000,제2종근린생활시설,19940205.0
5752,인천광역시 부평구 부평동 546-63번지,,425.94,03000,제1종근린생활시설,
5753,인천광역시 부평구 부평동 546-63번지,,2715.37,03000,제1종근린생활시설,19901229.0
5754,인천광역시 부평구 부평동 546-64번지,태광빌딩,1598.64,04000,제2종근린생활시설,19930704.0
5755,인천광역시 부평구 부평동 546-67번지,,418.96,03000,제1종근린생활시설,19840924.0
5756,인천광역시 부평구 부평동 546-68번지,,997.77,04000,제2종근린생활시설,19880104.0
5757,인천광역시 부평구 부평동 546-69번지,,2171.25,04000,제2종근린생활시설,19881230.0
5758,인천광역시 부평구 부평동 546-78번지,,124.86,01000,단독주택,19820616.0
5759,인천광역시 부평구 부평동 546-78번지,,1.1,01000,단독주택,19820616.0
5761,인천광역시 부평구 부평동 546-80번지,,475.42,04000,제2종근린생활시설,19870203.0
5762,인천광역시 부평구 부평동 546-84번지,,396.15,04000,제2종근린생활시설,19810523.0
5763,인천광역시 부평구 부평동 546-87번지,,243.14,04000,제2종근린생활시설,19871214.0
5764,인천광역시 부평구 부평동 546-88번지,해드림뷰,6641.75,14000,업무시설,20161021.0
5765,인천광역시 부평구 부평동 546-93번지,,1728.48,Z3000,근린생활시설,19960125.0
5766,인천광역시 부평구 부평동 546-96번지,,124.45,Z3000,근린생활시설,19941110.0
5767,인천광역시 부평구 부평동 546-98번지,,865.8,04000,제2종근린생활시설,19820116.0
5769,인천광역시 부평구 부평동 547-6번지,,54.54,01000,단독주택,
5770,인천광역시 부평구 부평동 548-1번지,,54.54,01000,단독주택,
5771,인천광역시 부평구 부평동 548-1번지,부평5동 동사무소,1158.87,03000,제1종근린생활시설,19960427.0
5772,인천광역시 부평구 부평동 548-2번지,,86.94,01000,단독주택,
5773,인천광역시 부평구 부평동 548-2번지,,55.8,01000,단독주택,
5774,인천광역시 부평구 부평동 549-17번지,,581.495,04000,제2종근린생활시설,19740111.0
5775,인천광역시 부평구 부평동 549-18번지,,996.8,04000,제2종근린생활시설,19830926.0
5776,인천광역시 부평구 부평동 549-19번지,,429.8,04000,제2종근린생활시설,19940805.0
5777,인천광역시 부평구 부평동 549-21번지,부평서파빌딩,1366.9,04000,제2종근린생활시설,20040102.0
5780,인천광역시 부평구 부평동 549-30번지,,2964.325,04000,제2종근린생활시설,19980829.0
5781,인천광역시 부평구 부평동 549-33번지,제일메디컬크리닉센터,2996.09,03000,제1종근린생활시설,19790119.0
5782,인천광역시 부평구 부평동 549-36번지,문화드림빌,15294.755,14000,업무시설,20021218.0
5783,인천광역시 부평구 부평동 549-38번지,,32.0,03000,제1종근린생활시설,
