,BAS_ID,IntHH,IntHH_R2,IntHH_R3,IntHH_R5,IntTekl,IntTekl_R2,IntTekl_R3,IntTekl_R5
118,21418,0.07864719979532164,1.317030309122807,1.0366795030409357,0.8204632018713451,0.6259918579532163,0.5466187604093568,0.5513394618713451,0.5533824732748538
119,21419,0.08303413805853659,1.4763157781463414,1.1411338739512193,0.8817573591219512,0.6282243069756097,0.666658889804878,0.5959820053658537,0.5795907370731708
120,21420,0.08158791956902357,1.324873438922559,1.0334377987542087,0.8025452469360269,0.6274741605723906,0.5931101108754209,0.5609308231313131,0.5523984470033669
121,21421,0.08426931765104168,1.4599037151041667,1.1285732860416666,0.8816801889583333,0.6288428188541667,0.5969982493229167,0.581458245625,0.5779841861979167
122,21422,0.0783043658409091,1.2495866677272727,1.0053426906818181,0.7968943527272727,0.6258487406818182,0.5771223984090909,0.550716481590909,0.5473829654545455
123,21423,0.0753016896835443,1.293107229113924,1.0107319863924051,0.7865636039240507,0.6242466829113924,0.4944799598101266,0.5399388708227848,0.5438392425316456
124,21424,0.09173688139506174,1.465613304197531,1.1291865156172838,0.8729928789197531,0.6323479668209877,0.6567600788271605,0.5894529088271605,0.5761305056790124
125,21425,0.0947249409765625,1.35928421953125,1.06269306453125,0.8302331140625,0.6336887337109375,0.635698309765625,0.5739928177343749,0.564256847578125
126,21426,0.08723167888938053,1.525434881061947,1.1679605181415929,0.900502757699115,0.6302744326548673,0.6947551447345133,0.6049175996460177,0.5858905924336283
127,21427,0.09111789009473684,1.4112314957894736,1.0961704796842104,0.8487053157894736,0.6320774029473685,0.7075993825263158,0.5923710273684211,0.571350214
128,21428,0.08802755713636363,1.0989456154545456,0.8857910254545455,0.6953273718181818,0.6306470640909091,0.35894090590909095,0.4934680218181818,0.5072139677272728
129,21429,0.08352749513709677,1.3849535737096776,1.0890772982258066,0.8487637354032258,0.6284606354032258,0.6511400410483871,0.5858937187903226,0.570767389516129
130,21430,0.0818739617510917,1.3342825114410481,1.0376495537991266,0.7996854447161572,0.6276470298253275,0.5696350773362446,0.5574409922707424,0.5496362296069869
131,21431,0.08590086761904761,1.144085780952381,0.9263078628571428,0.7364636185714286,0.6296081533333334,0.6168912242857143,0.5404000171428571,0.53030545
132,21432,0.07730996150847458,1.137359016,0.9058964080338984,0.7084042108474576,0.6148051573559322,0.49450258044067796,0.5157850204406779,0.5150552005762712
133,21433,0.08135671339175257,1.135662327628866,0.9065868495876288,0.7086989820103092,0.6271299117525774,0.5311264057731959,0.5206706187628866,0.5175935328350515
134,21434,0.08181946519230768,1.1467253346153847,0.9148742830769231,0.7162242165384616,0.627613866923077,0.6201617165384616,0.5363847569230769,0.5269731153846153
135,21435,0.08242985106849315,1.2902702460273971,1.0196913487671233,0.7900898778082192,0.6277356817808218,0.5892160249315069,0.5611204468493151,0.5482044209589041
136,21436,0.059848299745614036,1.4942226780701755,1.142743740614035,0.8755159200877193,0.6066373441228071,0.6892714769298245,0.5912171078947369,0.5675873286842106
137,21437,0.07419458285022026,1.4076194317180617,1.092746338061674,0.8483401885903084,0.6236493370044053,0.6472241506167401,0.5825001170484582,0.5689808792951542
138,21438,0.06940741695555555,1.5347459857777779,1.1849110087407408,0.9193002245925926,0.6209694561481481,0.6911010110370371,0.6084474803703703,0.590312085037037
139,21439,0.07006676024285714,1.434154255,1.1513850597142856,0.9174708108571429,0.6213426336428571,0.565619208,0.5875023334999999,0.584599006
140,21440,0.091294094,1.397603487875,1.0839671278125,0.8405013826250001,0.6321175255625,0.602186686125,0.5740548143125,0.5663629221875001
141,21441,0.08060116046268656,1.2485985513432836,0.9909438037313433,0.7775703201492536,0.6269975446268657,0.5751766207462686,0.5520095953731343,0.5473233729850747
142,21442,0.0730349214967742,1.511973019483871,1.1604724635483872,0.889802753032258,0.6229219576129033,0.6591104006451614,0.5968152334193548,0.5785774094838709
143,21443,0.06449834296365173,1.3655928384784448,1.0666640302789516,0.8302247948098056,0.6179969761622993,0.6213652164497041,0.5725609044970413,0.5627075969568893
144,21444,0.07194595308648649,1.4020881172972972,1.095163098162162,0.8471906068648648,0.6223713416756756,0.6220092010810812,0.578142852,0.5647756766486487
145,21445,0.068430947,1.4581973247398843,1.128844479884393,0.874933179248555,0.6203964913872833,0.6914715139884393,0.597735479017341,0.5799530260115607
