ALWNC_DE,ALWNC_RESN,BSI_INT,ENG_RN,MVMN_DE,MVMN_RESN,MVM_RES_CD,NTFC_DE,OPERT_DE,RBP_CN,RDS_DPN_SE,RDS_MAN_NO,REP_CN,RN,RN_CD,ROAD_BT,ROAD_LT,ROA_CLS_SE,SIG_CD,WDR_RD_CD,ROAD_LT_CU,center_x,center_y
"20090710",서울에서 인천을 연결하는 도로,"10",Gyeongin-ro,"20141031",인천광역시 남구 구(區)명칭 변경(미추홀구),"71","20090710","20181228125409",인천광역시 미추홀구 숭의동,"1","2615",서울특별시 영등포구 여의도동,경인로,"3000028",4.00000000,28004.00000000,"3","28237","1",108.221,177167.98890,442931.82650
"20090710",서울에서 인천을 연결하는 도로,"10",Gyeongin-ro,"20141031",인천광역시 남구 구(區)명칭 변경(미추홀구),"71","20090710","20181228125409",인천광역시 미추홀구 숭의동,"1","2249",서울특별시 영등포구 여의도동,경인로,"3000028",3.00000000,28004.00000000,"3","28237","1",63.241,176977.08280,442997.78580
"20090710",서울에서 인천을 연결하는 도로,"10",Gyeongin-ro,"20141031",인천광역시 남구 구(區)명칭 변경(미추홀구),"71","20090710","20181228125409",인천광역시 미추홀구 숭의동,"1","2251",서울특별시 영등포구 여의도동,경인로,"3000028",5.00000000,28004.00000000,"3","28237","1",65.940,176260.85070,443075.94710
"20090710",서울에서 인천을 연결하는 도로,"10",Gyeongin-ro,"20141031",인천광역시 남구 구(區)명칭 변경(미추홀구),"71","20090710","20181228125409",인천광역시 미추홀구 숭의동,"1","2980",서울특별시 영등포구 여의도동,경인로,"3000028",4.00000000,28004.00000000,"3","28237","1",85.150,176367.82480,443066.27690
"20090710",서울에서 인천을 연결하는 도로,"10",Gyeongin-ro,"20141031",인천광역시 남구 구(區)명칭 변경(미추홀구),"71","20090710","20181228125409",인천광역시 미추홀구 숭의동,"1","681",서울특별시 영등포구 여의도동,경인로,"3000028",3.00000000,28004.00000000,"3","28237","1",46.316,175710.93050,443133.00480
"20090710",서울에서 인천을 연결하는 도로,"20",Gyeongin-ro,"20141031",인천광역시 남구 구(區)명칭 변경(미추홀구),"71","20090710","20181228125409",인천광역시 미추홀구 숭의동,"0","2542",서울특별시 영등포구 여의도동,경인로,"3000028",34.00000000,28004.00000000,"3","28237","1",20.961,174439.16210,442312.02050
"20090710",서울에서 인천을 연결하는 도로,"20",Gyeongin-ro,"20141031",인천광역시 남구 구(區)명칭 변경(미추홀구),"71","20090710","20181228125409",인천광역시 미추홀구 숭의동,"0","2542",서울특별시 영등포구 여의도동,경인로,"3000028",34.00000000,28004.00000000,"3","28237","1",224.611,174475.58730,442429.04420
"20090710",서울에서 인천을 연결하는 도로,"20",Gyeongin-ro,"20141031",인천광역시 남구 구(區)명칭 변경(미추홀구),"71","20090710","20181228125409",인천광역시 미추홀구 숭의동,"0","2542",서울특별시 영등포구 여의도동,경인로,"3000028",34.00000000,28004.00000000,"3","28237","1",223.196,174621.82890,442574.95180
"20090710",서울에서 인천을 연결하는 도로,"20",Gyeongin-ro,"20141031",인천광역시 남구 구(區)명칭 변경(미추홀구),"71","20090710","20181228125409",인천광역시 미추홀구 숭의동,"0","2542",서울특별시 영등포구 여의도동,경인로,"3000028",34.00000000,28004.00000000,"3","28237","1",430.708,174867.40620,442770.28950
"20090710",서울에서 인천을 연결하는 도로,"20",Gyeongin-ro,"20141031",인천광역시 남구 구(區)명칭 변경(미추홀구),"71","20090710","20181228125409",인천광역시 미추홀구 숭의동,"0","2542",서울특별시 영등포구 여의도동,경인로,"3000028",34.00000000,28004.00000000,"3","28237","1",58.501,175067.28080,442906.33390
"20090710",서울에서 인천을 연결하는 도로,"20",Gyeongin-ro,"20141031",인천광역시 남구 구(區)명칭 변경(미추홀구),"71","20090710","20181228125409",인천광역시 미추홀구 숭의동,"0","2542",서울특별시 영등포구 여의도동,경인로,"3000028",34.00000000,28004.00000000,"3","28237","1",428.865,175278.59620,443027.49610
"20090710",서울에서 인천을 연결하는 도로,"20",Gyeongin-ro,"20141031",인천광역시 남구 구(區)명칭 변경(미추홀구),"71","20090710","20181228125409",인천광역시 미추홀구 숭의동,"0","2542",서울특별시 영등포구 여의도동,경인로,"3000028",34.00000000,28004.00000000,"3","28237","1",228.410,175574.13780,443158.50360
"20090710",서울에서 인천을 연결하는 도로,"20",Gyeongin-ro,"20141031",인천광역시 남구 구(區)명칭 변경(미추홀구),"71","20090710","20181228125409",인천광역시 미추홀구 숭의동,"0","2542",서울특별시 영등포구 여의도동,경인로,"3000028",34.00000000,28004.00000000,"3","28237","1",375.637,175874.18640,443141.18940
"20090710",서울에서 인천을 연결하는 도로,"20",Gyeongin-ro,"20141031",인천광역시 남구 구(區)명칭 변경(미추홀구),"71","20090710","20181228125409",인천광역시 미추홀구 숭의동,"0","2542",서울특별시 영등포구 여의도동,경인로,"3000028",34.00000000,28004.00000000,"3","28237","1",487.198,176304.10380,443105.74030
"20090710",서울에서 인천을 연결하는 도로,"20",Gyeongin-ro,"20141031",인천광역시 남구 구(區)명칭 변경(미추홀구),"71","20090710","20181228125409",인천광역시 미추홀구 숭의동,"0","2542",서울특별시 영등포구 여의도동,경인로,"3000028",34.00000000,28004.00000000,"3","28237","1",391.580,176741.86120,443070.89330
"20090710",서울에서 인천을 연결하는 도로,"20",Gyeongin-ro,"20141031",인천광역시 남구 구(區)명칭 변경(미추홀구),"71","20090710","20181228125409",인천광역시 미추홀구 숭의동,"0","2542",서울특별시 영등포구 여의도동,경인로,"3000028",34.00000000,28004.00000000,"3","28237","1",1274.775,177548.00290,442867.12570
"20090710",서울에서 인천을 연결하는 도로,"20",Gyeongin-ro,"20141031",인천광역시 남구 구(區)명칭 변경(미추홀구),"71","20090710","20181228125409",인천광역시 미추홀구 숭의동,"0","2542",서울특별시 영등포구 여의도동,경인로,"3000028",34.00000000,28004.00000000,"3","28237","1",204.327,178259.80420,442666.87310
"20090710",서울에서 인천을 연결하는 도로,"10",Gyeongin-ro,"20141031",인천광역시 남구 구(區)명칭 변경(미추홀구),"71","20090710","20181228125409",인천광역시 미추홀구 숭의동,"1","168",서울특별시 영등포구 여의도동,경인로,"3000028",3.00000000,28004.00000000,"3","28237","1",66.655,175130.71190,442981.30610
"20090710",서울에서 인천을 연결하는 도로,"10",Gyeongin-ro,"20141031",인천광역시 남구 구(區)명칭 변경(미추홀구),"71","20090710","20181228125409",인천광역시 미추홀구 숭의동,"1","1129",서울특별시 영등포구 여의도동,경인로,"3000028",2.00000000,28004.00000000,"3","28237","1",45.983,175367.12620,443103.44780
"20090710",서울에서 인천을 연결하는 도로,"10",Gyeongin-ro,"20141031",인천광역시 남구 구(區)명칭 변경(미추홀구),"71","20090710","20181228125409",인천광역시 미추홀구 숭의동,"1","1499",서울특별시 영등포구 여의도동,경인로,"3000028",4.00000000,28004.00000000,"3","28237","1",64.024,174945.77920,442872.00010
"20090710",서울에서 인천을 연결하는 도로,"10",Gyeongin-ro,"20141031",인천광역시 남구 구(區)명칭 변경(미추홀구),"71","20090710","20181228125409",인천광역시 미추홀구 숭의동,"1","2346",서울특별시 영등포구 여의도동,경인로,"3000028",4.00000000,28004.00000000,"3","28237","1",98.798,176573.25610,443135.75950
"20090710",서울에서 인천을 연결하는 도로,"10",Gyeongin-ro,"20141031",인천광역시 남구 구(區)명칭 변경(미추홀구),"71","20090710","20181228125409",인천광역시 미추홀구 숭의동,"1","2349",서울특별시 영등포구 여의도동,경인로,"3000028",4.00000000,28004.00000000,"3","28237","1",116.858,177303.33670,442985.19840
"20090701",옛 고려 충렬왕때 부천과 부평 고을의 이름 반영,"10",Gilju-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20090710","20141031000211",청천동 산57,"1","1389",부개동 497-2,길주로,"3000065",2.00000000,14428.00000000,"3","28237","1",60.705,174237.20610,445428.45210
"20090701",옛 고려 충렬왕때 부천과 부평 고을의 이름 반영,"20",Gilju-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20090710","20141031000210",청천동 산57,"0","69",부개동 497-2,길주로,"3000065",40.00000000,14428.00000000,"3","28237","1",142.491,172561.10140,445427.94620
"20090701",옛 고려 충렬왕때 부천과 부평 고을의 이름 반영,"20",Gilju-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20090710","20141031000210",청천동 산57,"0","69",부개동 497-2,길주로,"3000065",40.00000000,14428.00000000,"3","28237","1",973.034,173097.03250,445539.91990
"20090701",옛 고려 충렬왕때 부천과 부평 고을의 이름 반영,"20",Gilju-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20090710","20141031000210",청천동 산57,"0","69",부개동 497-2,길주로,"3000065",40.00000000,14428.00000000,"3","28237","1",213.641,173683.20370,445510.42930
"20090701",옛 고려 충렬왕때 부천과 부평 고을의 이름 반영,"20",Gilju-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20090710","20141031000210",청천동 산57,"0","69",부개동 497-2,길주로,"3000065",40.00000000,14428.00000000,"3","28237","1",491.339,174033.55840,445473.10130
"20090701",옛 고려 충렬왕때 부천과 부평 고을의 이름 반영,"20",Gilju-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20090710","20141031000210",청천동 산57,"0","69",부개동 497-2,길주로,"3000065",40.00000000,14428.00000000,"3","28237","1",1021.674,174787.42180,445413.58410
"20090701",옛 고려 충렬왕때 부천과 부평 고을의 이름 반영,"20",Gilju-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20090710","20141031000210",청천동 산57,"0","69",부개동 497-2,길주로,"3000065",40.00000000,14428.00000000,"3","28237","1",456.384,175524.11500,445357.95970
"20090701",옛 고려 충렬왕때 부천과 부평 고을의 이름 반영,"20",Gilju-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20090710","20141031000210",청천동 산57,"0","69",부개동 497-2,길주로,"3000065",40.00000000,14428.00000000,"3","28237","1",487.067,175995.02530,445330.63470
"20090701",옛 고려 충렬왕때 부천과 부평 고을의 이름 반영,"20",Gilju-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20090710","20141031000210",청천동 산57,"0","69",부개동 497-2,길주로,"3000065",40.00000000,14428.00000000,"3","28237","1",468.328,176471.63520,445298.37580
"20090701",옛 고려 충렬왕때 부천과 부평 고을의 이름 반영,"20",Gilju-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20090710","20141031000210",청천동 산57,"0","69",부개동 497-2,길주로,"3000065",40.00000000,14428.00000000,"3","28237","1",497.077,176953.22900,445266.13930
"20090701",옛 고려 충렬왕때 부천과 부평 고을의 이름 반영,"10",Gilju-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20090710","20141031000212",청천동 산57,"1","1819",부개동 497-2,길주로,"3000065",7.00000000,14428.00000000,"3","28237","1",97.852,174181.49940,445412.66010
"20090701",옛 고려 충렬왕때 부천과 부평 고을의 이름 반영,"10",Gilju-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20090710","20141031000210",청천동 산57,"1","918",부개동 497-2,길주로,"3000065",4.00000000,14428.00000000,"3","28237","1",34.260,173825.53620,445475.49320
"20090701",옛 고려 충렬왕때 부천과 부평 고을의 이름 반영,"10",Gilju-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20090710","20141031000210",청천동 산57,"1","917",부개동 497-2,길주로,"3000065",1.00000000,14428.00000000,"3","28237","1",48.051,173417.42270,445525.38490
"20090701",옛 고려 충렬왕때 부천과 부평 고을의 이름 반영,"10",Gilju-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20090710","20141031000210",청천동 산57,"1","919",부개동 497-2,길주로,"3000065",1.00000000,14428.00000000,"3","28237","1",40.600,173998.92930,445453.59770
"20090701",옛 고려 충렬왕때 부천과 부평 고을의 이름 반영,"10",Gilju-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20090710","20141031000213",청천동 산57,"1","2873",부개동 497-2,길주로,"3000065",7.00000000,14428.00000000,"3","28237","1",85.972,175064.22370,445432.50910
"20090701",옛 고려 충렬왕때 부천과 부평 고을의 이름 반영,"10",Gilju-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20090710","20141031000211",청천동 산57,"1","1388",부개동 497-2,길주로,"3000065",2.00000000,14428.00000000,"3","28237","1",58.061,174212.52700,445430.96740
"20100507","인천과 부천 양도시의 부흥을 의미하며, 부평의 '부'와 흥천로의 '흥'자를 합쳐서 만듬","10",Buheung-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20090710","20141031000213",산곡동 산65-1,"1","2678",부개동 501-12,부흥로,"3000066",10.00000000,8470.00000000,"3","28237","1",82.048,176909.40410,444223.06470
"20100507","인천과 부천 양도시의 부흥을 의미하며, 부평의 '부'와 흥천로의 '흥'자를 합쳐서 만듬","10",Buheung-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20090710","20141031000212",산곡동 산65-1,"1","2004",부개동 501-12,부흥로,"3000066",6.00000000,8470.00000000,"3","28237","1",74.971,175267.81840,444434.55680
"20100507","인천과 부천 양도시의 부흥을 의미하며, 부평의 '부'와 흥천로의 '흥'자를 합쳐서 만듬","10",Buheung-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20090710","20141031000212",산곡동 산65-1,"1","2004",부개동 501-12,부흥로,"3000066",6.00000000,8470.00000000,"3","28237","1",35.784,175268.96630,444494.15210
"20100507","인천과 부천 양도시의 부흥을 의미하며, 부평의 '부'와 흥천로의 '흥'자를 합쳐서 만듬","10",Buheung-ro,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20090710","20141031000210",산곡동 산65-1,"1","326",부개동 501-12,부흥로,"3000066",4.00000000,8470.00000000,"3","28237","1",63.083,176426.48640,444274.72340
