대지위치,연면적,주용도코드,주용도코드명,사용승인일,건물노후도,address,latitude,longitude
인천광역시 부평구 부개동 497-2번지,37.44,03000,제1종근린생활시설,1998-06-24,280,인천광역시 부평구 부개동 497-2번지,37.5059685,126.7411955
인천광역시 부평구 부개동 498-11번지,4507.5,03000,제1종근린생활시설,1997-12-24,290,인천광역시 부평구 부개동 498-11번지,37.5032758,126.7395791
인천광역시 부평구 부개동 498-13번지,1477.18,04000,제2종근린생활시설,1996-10-15,300,인천광역시 부평구 부개동 498-13번지,37.5009195,126.7383096
인천광역시 부평구 부개동 498-14번지,322.83,03000,제1종근린생활시설,1996-11-09,301,인천광역시 부평구 부개동 498-14번지,37.5007702,126.7394015
인천광역시 부평구 부개동 498-1번지,148.34,07000,판매시설,1996-08-04,302,인천광역시 부평구 부개동 498-1번지,37.5036638,126.7378101
인천광역시 부평구 부개동 498-5번지,4853.67,02000,공동주택,1996-08-04,302,인천광역시 부평구 부개동 498-5번지,37.5021492,126.7384237
인천광역시 부평구 부개동 498-5번지,6129.23,02000,공동주택,1996-10-15,300,인천광역시 부평구 부개동 498-5번지,37.5021492,126.7384237
인천광역시 부평구 부개동 498-5번지,19.8,02000,공동주택,2006-07-20,183,인천광역시 부평구 부개동 498-5번지,37.5021492,126.7384237
인천광역시 부평구 부개동 498-6번지,840.84,03000,제1종근린생활시설,1997-08-21,290,인천광역시 부평구 부개동 498-6번지,37.5036131,126.7389029
인천광역시 부평구 부개동 498-7번지,8274.38,03000,제1종근린생활시설,1998-07-25,279,인천광역시 부평구 부개동 498-7번지,37.503585,126.7393595
인천광역시 부평구 부개동 498-9번지,4725.82,04000,제2종근린생활시설,1997-11-21,289,인천광역시 부평구 부개동 498-9번지,37.50331,126.7389611
인천광역시 부평구 부개동 499-1번지,926.21,03000,제1종근린생활시설,2005-12-19,194,인천광역시 부평구 부개동 499-1번지,37.5034228,126.7402044
인천광역시 부평구 부개동 499-2번지,13353.36,02000,공동주택,1999-06-29,268,인천광역시 부평구 부개동 499-2번지,37.5022065,126.7410581
인천광역시 부평구 부개동 499-6번지,37.44,03000,제1종근린생활시설,1998-06-24,280,인천광역시 부평구 부개동 499-6번지,37.5021622,126.742798
인천광역시 부평구 부개동 499-7번지,1795.75,03000,제1종근린생활시설,1999-01-04,273,인천광역시 부평구 부개동 499-7번지,37.5019108,126.743315
인천광역시 부평구 부개동 500-1번지,6427.16,02000,공동주택,1998-06-18,280,인천광역시 부평구 부개동 500-1번지,37.4993558,126.7383334
인천광역시 부평구 부개동 500-2번지,37.44,03000,제1종근린생활시설,1998-06-24,280,인천광역시 부평구 부개동 500-2번지,37.4997197,126.7368686
인천광역시 부평구 부개동 500-4번지,1498.2,04000,제2종근린생활시설,2000-12-02,254,인천광역시 부평구 부개동 500-4번지,37.5004083,126.7383585
인천광역시 부평구 부개동 500-6번지,1477.18,02000,공동주택,1998-06-18,280,인천광역시 부평구 부개동 500-6번지,37.4983712,126.7391461
인천광역시 부평구 부개동 500-7번지,58.86,03000,제1종근린생활시설,2009-10-08,144,인천광역시 부평구 부개동 500-7번지,37.4980014,126.7381778
인천광역시 부평구 부개동 501-10번지,331.2,03000,제1종근린생활시설,2008-11-24,157,인천광역시 부평구 부개동 501-10번지,37.4977008,126.739702
인천광역시 부평구 부개동 501-1번지,10550.549,02000,공동주택,1997-10-22,288,인천광역시 부평구 부개동 501-1번지,37.499407,126.7413056
인천광역시 부평구 부개동 501-2번지,2312.93,04000,제2종근린생활시설,1998-12-14,278,인천광역시 부평구 부개동 501-2번지,37.5001819,126.7415155
인천광역시 부평구 부개동 501-3번지,1477.18,02000,공동주택,1997-10-22,288,인천광역시 부평구 부개동 501-3번지,37.4989032,126.7398034
인천광역시 부평구 부개동 501-8번지,997.28,03000,제1종근린생활시설,2013-02-01,104,인천광역시 부평구 부개동 501-8번지,37.498245,126.7397418
인천광역시 부평구 부개동 502-10번지,4349.03,14000,업무시설,2002-05-03,233,인천광역시 부평구 부개동 502-10번지,37.4970951,126.7375683
인천광역시 부평구 부개동 502-12번지,4355.01,14000,업무시설,2002-05-22,233,인천광역시 부평구 부개동 502-12번지,37.4970427,126.738234
인천광역시 부평구 부개동 502-16번지,58.9,03000,제1종근린생활시설,2009-10-08,144,인천광역시 부평구 부개동 502-16번지,37.4970102,126.7404843
인천광역시 부평구 부개동 502-18번지,65.18,04000,제2종근린생활시설,1999-01-02,273,인천광역시 부평구 부개동 502-18번지,37.4968519,126.7371519
인천광역시 부평구 부개동 502-1번지,1738.1,04000,제2종근린생활시설,1999-11-19,265,인천광역시 부평구 부개동 502-1번지,37.4974387,126.7373131
인천광역시 부평구 부개동 502-22번지,596.75,02000,공동주택,1998-06-01,280,인천광역시 부평구 부개동 502-22번지,37.4962193,126.7372387
인천광역시 부평구 부개동 502-3번지,2835.08,04000,제2종근린생활시설,1998-07-13,279,인천광역시 부평구 부개동 502-3번지,37.4973797,126.7379186
인천광역시 부평구 부개동 502-4번지,2087.48,02000,공동주택,2012-06-15,112,인천광역시 부평구 부개동 502-4번지,37.4973613,126.7382789
인천광역시 부평구 부개동 502-5번지,3650.67,03000,제1종근린생활시설,1998-07-31,279,인천광역시 부평구 부개동 502-5번지,37.4973363,126.7386412
인천광역시 부평구 부개동 502-8번지,4641.032,02000,공동주택,1998-06-01,280,인천광역시 부평구 부개동 502-8번지,37.4959557,126.7385227
인천광역시 부평구 부개동 512번지,10.08,02000,공동주택,2010-01-28,141,인천광역시 부평구 부개동 512번지,37.4903015,126.7377659
인천광역시 부평구 부개동 512번지,731.26,03000,제1종근린생활시설,2010-01-28,141,인천광역시 부평구 부개동 512번지,37.4903015,126.7377659
인천광역시 부평구 부개동 513번지,2227.66,07000,판매시설,2014-12-01,86,인천광역시 부평구 부개동 513번지,37.4914256,126.7397506
인천광역시 부평구 부개동 513번지,323.87,04000,제2종근린생활시설,2014-12-01,86,인천광역시 부평구 부개동 513번지,37.4914256,126.7397506
인천광역시 부평구 부개동 514번지,60.66,03000,제1종근린생활시설,2011-05-26,125,인천광역시 부평구 부개동 514번지,37.4903703,126.7392813
인천광역시 부평구 부개동 61-30번지,194.75,03000,제1종근린생활시설,1988-06-09,400,인천광역시 부평구 부개동 61-30번지,37.5005734,126.7365915
인천광역시 부평구 부개동 62-3번지,530.37,04000,제2종근린생활시설,2005-01-17,201,인천광역시 부평구 부개동 62-3번지,37.5005734,126.7365915
인천광역시 부평구 부개동 62-5번지,273.85,04000,제2종근린생활시설,2006-06-12,184,인천광역시 부평구 부개동 62-5번지,37.5004172,126.737148
인천광역시 부평구 부개동 63-10번지,71.44,03000,제1종근린생활시설,1998-04-10,282,인천광역시 부평구 부개동 63-10번지,37.500572,126.7362732
인천광역시 부평구 부개동 63-13번지,538.12,01000,단독주택,1979-09-27,505,인천광역시 부평구 부개동 63-13번지,37.5001774,126.7366406
인천광역시 부평구 부개동 63-17번지,249.94,01000,단독주택,2001-12-21,242,인천광역시 부평구 부개동 63-17번지,37.5002205,126.7361951
인천광역시 부평구 부개동 63-19번지,168.05,03000,제1종근린생활시설,1987-06-11,412,인천광역시 부평구 부개동 63-19번지,37.5006161,126.7359154
인천광역시 부평구 부개동 63-1번지,170.43,01000,단독주택,1987-06-15,412,인천광역시 부평구 부개동 63-1번지,37.5006268,126.735761
인천광역시 부평구 부개동 63-1번지,170.53,01000,단독주택,1987-06-11,412,인천광역시 부평구 부개동 63-1번지,37.5006268,126.735761
인천광역시 부평구 부개동 63-1번지,2.1,04000,제2종근린생활시설,1987-06-11,412,인천광역시 부평구 부개동 63-1번지,37.5006268,126.735761
인천광역시 부평구 부개동 63-20번지,534.82,04000,제2종근린생활시설,1997-11-20,289,인천광역시 부평구 부개동 63-20번지,37.5005111,126.7358776
인천광역시 부평구 부개동 63-23번지,122.32,01000,단독주택,1996-06-27,304,인천광역시 부평구 부개동 63-23번지,37.5004942,126.7362368
인천광역시 부평구 부개동 63-26번지,229.38,01000,단독주택,2003-02-14,224,인천광역시 부평구 부개동 63-26번지,37.5004525,126.7363639
인천광역시 부평구 부개동 63-27번지,77.82,01000,단독주택,1982-03-06,475,인천광역시 부평구 부개동 63-27번지,37.5005452,126.7364149
인천광역시 부평구 부개동 63-29번지,77.82,01000,단독주택,1982-06-15,472,인천광역시 부평구 부개동 63-29번지,37.5004976,126.7365604
인천광역시 부평구 부개동 63-30번지,223.53,01000,단독주택,1990-05-11,377,인천광역시 부평구 부개동 63-30번지,37.5004051,126.7365287
인천광역시 부평구 부개동 63-32번지,229.15,01000,단독주택,1993-03-03,343,인천광역시 부평구 부개동 63-32번지,37.5002675,126.7366078
인천광역시 부평구 부개동 63-33번지,77.82,01000,단독주택,1982-06-15,472,인천광역시 부평구 부개동 63-33번지,37.5003543,126.7366544
인천광역시 부평구 부개동 63-34번지,74.15,01000,단독주택,1982-06-16,472,인천광역시 부평구 부개동 63-34번지,37.5004367,126.736695
인천광역시 부평구 부개동 63-36번지,68.0,01000,단독주택,1982-06-15,472,인천광역시 부평구 부개동 63-36번지,37.5003061,126.7368285
인천광역시 부평구 부개동 63-37번지,158.86,01000,단독주택,1983-04-06,462,인천광역시 부평구 부개동 63-37번지,37.5002141,126.7367955
인천광역시 부평구 부개동 63-39번지,256.56,01000,단독주택,1993-02-11,344,인천광역시 부평구 부개동 63-39번지,37.5002356,126.7369907
인천광역시 부평구 부개동 63-40번지,375.2,02000,공동주택,2002-03-07,235,인천광역시 부평구 부개동 63-40번지,37.5001657,126.7371053
인천광역시 부평구 부개동 63-41번지,676.95,02000,공동주택,2012-09-21,109,인천광역시 부평구 부개동 63-41번지,37.5001648,126.7363581
인천광역시 부평구 부개동 63-43번지,296.4,01000,단독주택,1992-06-23,352,인천광역시 부평구 부개동 63-43번지,37.5001149,126.7365202
인천광역시 부평구 부개동 63-44번지,328.29,01000,단독주택,1992-12-28,350,인천광역시 부평구 부개동 63-44번지,37.5000862,126.7366346
인천광역시 부평구 부개동 63-45번지,772.415,02000,공동주택,2019-01-10,33,인천광역시 부평구 부개동 63-45번지,37.5000219,126.7368881
인천광역시 부평구 부개동 63-5번지,165.75,Z3000,근린생활시설,1997-12-02,290,인천광역시 부평구 부개동 63-5번지,37.5005306,126.7355744
인천광역시 부평구 부개동 64-11번지,150.0,01000,단독주택,1984-12-01,446,인천광역시 부평구 부개동 64-11번지,37.5002997,126.735445
인천광역시 부평구 부개동 64-12번지,150.52,01000,단독주택,1984-12-10,446,인천광역시 부평구 부개동 64-12번지,37.5002136,126.7354362
인천광역시 부평구 부개동 64-13번지,150.0,01000,단독주택,1984-11-26,445,인천광역시 부평구 부개동 64-13번지,37.5001223,126.7354272
인천광역시 부평구 부개동 64-14번지,146.45,01000,단독주택,1984-12-27,446,인천광역시 부평구 부개동 64-14번지,37.5000295,126.7354186
인천광역시 부평구 부개동 64-15번지,165.29,01000,단독주택,1984-12-21,446,인천광역시 부평구 부개동 64-15번지,37.4999316,126.735412
인천광역시 부평구 부개동 64-16번지,1.0,01000,단독주택,1984-12-24,446,인천광역시 부평구 부개동 64-16번지,37.4998692,126.735546
인천광역시 부평구 부개동 64-17번지,2.25,01000,단독주택,1984-11-19,445,인천광역시 부평구 부개동 64-17번지,37.4999641,126.7355441
인천광역시 부평구 부개동 64-18번지,130.8,01000,단독주택,1984-12-21,446,인천광역시 부평구 부개동 64-18번지,37.5000527,126.7355535
인천광역시 부평구 부개동 64-19번지,0.81,01000,단독주택,1984-12-13,446,인천광역시 부평구 부개동 64-19번지,37.5001418,126.7355633
인천광역시 부평구 부개동 64-20번지,0.81,01000,단독주택,1984-12-13,446,인천광역시 부평구 부개동 64-20번지,37.5002323,126.7355741
인천광역시 부평구 부개동 64-21번지,161.52,01000,단독주택,1984-12-24,446,인천광역시 부평구 부개동 64-21번지,37.5003312,126.7355761
인천광역시 부평구 부개동 64-22번지,142.22,01000,단독주택,1984-12-19,446,인천광역시 부평구 부개동 64-22번지,37.5001667,126.7357474
인천광역시 부평구 부개동 64-23번지,131.23,01000,단독주택,1984-11-29,445,인천광역시 부평구 부개동 64-23번지,37.5000772,126.7357376
인천광역시 부평구 부개동 64-24번지,131.32,01000,단독주택,1984-11-21,445,인천광역시 부평구 부개동 64-24번지,37.4999869,126.7357285
인천광역시 부평구 부개동 64-25번지,138.71,01000,단독주택,1984-12-14,446,인천광역시 부평구 부개동 64-25번지,37.4998973,126.7357188
인천광역시 부평구 부개동 64-26번지,175.46,01000,단독주택,1984-11-08,445,인천광역시 부평구 부개동 64-26번지,37.4998019,126.7357162
인천광역시 부평구 부개동 64-27번지,161.23,01000,단독주택,1985-09-12,433,인천광역시 부평구 부개동 64-27번지,37.4997473,126.7358398
인천광역시 부평구 부개동 64-28번지,150.52,01000,단독주택,1984-12-01,446,인천광역시 부평구 부개동 64-28번지,37.4998438,126.7358458
인천광역시 부평구 부개동 64-29번지,150.52,01000,단독주택,1984-12-03,446,인천광역시 부평구 부개동 64-29번지,37.499934,126.735855
