address,latitude,longitude,주용도코드명,연면적
인천광역시 부평구 삼산동 74-10번지,37.51978,126.7383009,공동주택,328.98
인천광역시 부평구 삼산동 74-11번지,37.5197395,126.7384629,공동주택,328.98
인천광역시 부평구 삼산동 74-12번지,37.5196923,126.7386405,공동주택,328.98
인천광역시 부평구 삼산동 74-13번지,37.519644,126.7388176,공동주택,328.98
인천광역시 부평구 삼산동 74-14번지,37.5195176,126.7387857,공동주택,328.98
인천광역시 부평구 삼산동 74-16번지,37.5195739,126.7385829,공동주택,328.98
인천광역시 부평구 삼산동 74-17번지,37.5196158,126.7384231,공동주택,328.98
인천광역시 부평구 삼산동 74-6번지,37.5197646,126.7381851,제2종근린생활시설,1670.9
인천광역시 부평구 삼산동 74-8번지,37.5198365,126.7376808,제1종근린생활시설,484.0
인천광역시 부평구 삼산동 74-9번지,37.5197508,126.7377888,제1종근린생활시설,635.96
인천광역시 부평구 삼산동 75-3번지,37.5199982,126.7387104,제2종근린생활시설,421.76
인천광역시 부평구 삼산동 76-11번지,37.5196251,126.7402689,공동주택,327.66
인천광역시 부평구 삼산동 76-14번지,37.5194673,126.7400917,공동주택,327.5
인천광역시 부평구 삼산동 76-15번지,37.5193484,126.7400652,공동주택,328.33
인천광역시 부평구 삼산동 76-16번지,37.5194818,126.7402533,공동주택,327.66
인천광역시 부평구 삼산동 76-18번지,37.5193136,126.7402315,공동주택,323.52
인천광역시 부평구 삼산동 76-20번지,37.5195348,126.740502,공동주택,329.06
인천광역시 부평구 삼산동 76-21번지,37.5193602,126.7404544,단독주택,301.12
인천광역시 부평구 삼산동 76-22번지,37.5194928,126.7396315,공동주택,560.82
인천광역시 부평구 삼산동 76-26번지,37.5194929,126.7397847,공동주택,659.04
인천광역시 부평구 삼산동 76-27번지,37.5194909,126.7399363,공동주택,735.31
인천광역시 부평구 삼산동 76-4번지,37.5194771,126.7394389,제2종근린생활시설,493.53
인천광역시 부평구 삼산동 76-7번지,37.51969,126.7405617,공동주택,328.93
인천광역시 부평구 삼산동 76-8번지,37.5196049,126.7401191,공동주택,319.64
인천광역시 부평구 삼산동 77-13번지,37.5191886,126.7401813,제1종근린생활시설,172.53
인천광역시 부평구 삼산동 77-1번지,37.5192839,126.7397247,제2종근린생활시설,415.92
인천광역시 부평구 삼산동 77-3번지,37.5193245,126.7394851,제2종근린생활시설,84.32
인천광역시 부평구 삼산동 77-5번지,37.5192267,126.7399983,단독주택,236.16
인천광역시 부평구 삼산동 77-7번지,37.5192527,126.7398777,제1종근린생활시설,328.68
인천광역시 부평구 삼산동 77번지,37.5192839,126.7397247,단독주택,29.75
인천광역시 부평구 삼산동 78-10번지,37.5191462,126.7406123,공동주택,327.76
인천광역시 부평구 삼산동 78-11번지,37.5191586,126.7404862,공동주택,328.92
인천광역시 부평구 삼산동 78-13번지,37.5195805,126.7409806,공동주택,204.95
인천광역시 부평구 삼산동 78-14번지,37.5194329,126.7409264,공동주택,329.04
인천광역시 부평구 삼산동 78-15번지,37.519266,126.7408511,공동주택,329.04
인천광역시 부평구 삼산동 78-16번지,37.5191207,126.7407897,제1종근린생활시설,305.72
인천광역시 부평구 삼산동 78-2번지,37.5197768,126.7408486,공동주택,329.28
인천광역시 부평구 삼산동 78-4번지,37.519668,126.7407109,공동주택,328.38
인천광역시 부평구 삼산동 78-5번지,37.5196338,126.7408257,공동주택,327.76
인천광역시 부평구 삼산동 78-6번지,37.5194804,126.7407509,공동주택,327.24
인천광역시 부평구 삼산동 78-7번지,37.5195034,126.7406294,공동주택,329.04
인천광역시 부평구 삼산동 78-8번지,37.5193297,126.7405579,공동주택,329.04
인천광역시 부평구 삼산동 78-9번지,37.5192986,126.7406729,공동주택,308.92
인천광역시 부평구 삼산동 79-1번지,37.5193351,126.7410008,공동주택,660.0
인천광역시 부평구 삼산동 79-2번지,37.5191916,126.7410462,제2종근린생활시설,846.08
인천광역시 부평구 삼산동 80-13번지,37.519468,126.7421302,제1종근린생활시설,280.075
인천광역시 부평구 삼산동 80-24번지,37.5194794,126.7413066,단독주택,306.03
인천광역시 부평구 삼산동 80-5번지,37.519503,126.7411424,제1종근린생활시설,34.7
인천광역시 부평구 삼산동 80-6번지,37.5196923,126.7414542,공동주택,972.6
인천광역시 부평구 삼산동 80-7번지,37.5197627,126.7415824,단독주택,70.36
인천광역시 부평구 삼산동 80-7번지,37.5197627,126.7415824,제1종근린생활시설,24.3
인천광역시 부평구 삼산동 81-2번지,37.5197472,126.7410744,공동주택,1982.53
인천광역시 부평구 삼산동 81-4번지,37.5197738,126.7413386,단독주택,290.61
인천광역시 부평구 삼산동 82-2번지,37.5197472,126.7410744,제1종근린생활시설,239.38
인천광역시 부평구 삼산동 86-12번지,37.5196687,126.7427032,제2종근린생활시설,490.32
인천광역시 부평구 삼산동 86-14번지,37.5197121,126.742523,공동주택,969.27
인천광역시 부평구 삼산동 86-1번지,37.5197033,126.742316,공동주택,964.21
인천광역시 부평구 삼산동 86-2번지,37.5195186,126.7422678,단독주택,132.68
인천광역시 부평구 삼산동 86-3번지,37.5195453,126.7423911,단독주택,123.34
인천광역시 부평구 삼산동 86-4번지,37.5195657,126.7425128,단독주택,124.745
인천광역시 부평구 삼산동 86-5번지,37.5195753,126.7426133,단독주택,230.52
인천광역시 부평구 삼산동 86-7번지,37.5196742,126.7430262,근린생활시설,1764.16
인천광역시 부평구 삼산동 87-1번지,37.5196708,126.7432488,제2종근린생활시설,995.92
인천광역시 부평구 삼산동 87-2번지,37.519642,126.7433835,제1종근린생활시설,370.6
인천광역시 부평구 삼산동 88-10번지,37.5196365,126.7436211,제2종근린생활시설,667.05
인천광역시 부평구 삼산동 88-11번지,37.5196796,126.7438404,제2종근린생활시설,721.04
인천광역시 부평구 삼산동 88-12번지,37.519698,126.7439956,제1종근린생활시설,303.795
인천광역시 부평구 삼산동 88-13번지,37.5197255,126.7442576,제2종근린생활시설,1194.24
인천광역시 부평구 삼산동 88-14번지,37.5197568,126.7444042,제2종근린생활시설,763.27
인천광역시 부평구 삼산동 88-17번지,37.5198642,126.7447475,제2종근린생활시설,199.15
인천광역시 부평구 삼산동 88-20번지,37.5196864,126.7435345,제1종근린생활시설,464.2
인천광역시 부평구 삼산동 88-2번지,37.5196059,126.74353,단독주택,148.76999999999998
인천광역시 부평구 삼산동 88번지,37.5196059,126.74353,단독주택,51.24
인천광역시 부평구 삼산동 89번지,37.5196059,126.74353,단독주택,35.7
인천광역시 부평구 삼산동 97-19번지,37.5206956,126.7480608,단독주택,69.39
인천광역시 부평구 삼산동 97-1번지,37.5207142,126.7479096,단독주택,79.34
인천광역시 부평구 삼산동 97-3번지,37.5207142,126.7479096,단독주택,47.34
인천광역시 부평구 삼산동 98번지,37.5207142,126.7479096,단독주택,42.98
인천광역시 부평구 갈산동 10-3번지,37.5206111,126.729132,제2종근린생활시설,410.44
인천광역시 부평구 갈산동 100-25번지,37.5191433,126.7261604,단독주택,70.71
인천광역시 부평구 갈산동 100-6번지,37.5191433,126.7261604,단독주택,66.28
인천광역시 부평구 갈산동 101-6번지,37.5191433,126.7261604,단독주택,146.32
인천광역시 부평구 갈산동 101-6번지,37.5191433,126.7261604,제1종근린생활시설,131.83
인천광역시 부평구 갈산동 104번지,37.5191433,126.7261604,단독주택,50.81
인천광역시 부평구 갈산동 108-11번지,37.5188066,126.727013,제2종근린생활시설,1026.0
인천광역시 부평구 갈산동 108-4번지,37.5185758,126.7269918,제1종근린생활시설,294.32
인천광역시 부평구 갈산동 108-6번지,37.5190222,126.7270585,제1종근린생활시설,773.19
인천광역시 부평구 갈산동 108-9번지,37.5191976,126.7270811,제1종근린생활시설,995.92
인천광역시 부평구 갈산동 111-11번지,37.5195436,126.727399,제1종근린생활시설,376.04
인천광역시 부평구 갈산동 111-12번지,37.5197014,126.7273583,공동주택,658.66
인천광역시 부평구 갈산동 111-21번지,37.5196543,126.7274998,제1종근린생활시설,559.68
인천광역시 부평구 갈산동 111-26번지,37.5200126,126.7270082,공동주택,228.97
인천광역시 부평구 갈산동 111-27번지,37.52005,126.7273321,단독주택,185.49
인천광역시 부평구 갈산동 111-28번지,37.5199574,126.7272116,제2종근린생활시설,161.57
인천광역시 부평구 갈산동 111-29번지,37.5199164,126.7273515,단독주택,131.37
인천광역시 부평구 갈산동 111-33번지,37.5197783,126.7271666,단독주택,74.36
인천광역시 부평구 갈산동 111-45번지,37.5198232,126.7276193,제2종근린생활시설,104.84
인천광역시 부평구 갈산동 111-6번지,37.5200924,126.7271248,단독주택,136.4
인천광역시 부평구 갈산동 111-8번지,37.5199199,126.7275747,단독주택,39.67
인천광역시 부평구 갈산동 112-120번지,37.5204907,126.7286598,제2종근린생활시설,93.51
인천광역시 부평구 갈산동 112-122번지,37.5219936,126.7278828,단독주택,71.21
인천광역시 부평구 갈산동 112-123번지,37.5220895,126.7277294,단독주택,76.07
인천광역시 부평구 갈산동 112-124번지,37.5211418,126.7279769,공동주택,318.35
인천광역시 부평구 갈산동 112-127번지,37.5204983,126.7284653,단독주택,58.08
인천광역시 부평구 갈산동 112-12번지,37.5203527,126.7274752,단독주택,45.82
인천광역시 부평구 갈산동 112-13번지,37.5203675,126.72764,단독주택,95.5
인천광역시 부평구 갈산동 112-15번지,37.5200222,126.7276633,단독주택,299.15
인천광역시 부평구 갈산동 112-16번지,37.5199088,126.7277645,단독주택,179.2
인천광역시 부평구 갈산동 112-1번지,37.5206471,126.7284572,단독주택,63.14
인천광역시 부평구 갈산동 112-20번지,37.5210713,126.7280749,공동주택,592.8
인천광역시 부평구 갈산동 112-21번지,37.5210411,126.7278964,단독주택,66.22
인천광역시 부평구 갈산동 112-22번지,37.5208487,126.7276884,단독주택,129.6
인천광역시 부평구 갈산동 112-23번지,37.5209173,126.7271598,단독주택,100.4
인천광역시 부평구 갈산동 112-27번지,37.520999,126.7274628,단독주택,129.6
인천광역시 부평구 갈산동 112-28번지,37.5211849,126.7276589,단독주택,66.22
인천광역시 부평구 갈산동 112-29번지,37.5213218,126.7277169,단독주택,62.91
인천광역시 부평구 갈산동 112-30번지,37.5213134,126.7274645,단독주택,66.22
인천광역시 부평구 갈산동 112-31번지,37.5213389,126.7272901,단독주택,62.91
인천광역시 부평구 갈산동 112-32번지,37.5211973,126.7271723,단독주택,66.22
인천광역시 부평구 갈산동 112-34번지,37.5223006,126.7275823,단독주택,71.53999999999999
인천광역시 부평구 갈산동 112-35번지,37.5223898,126.7277332,단독주택,76.23
인천광역시 부평구 갈산동 112-36번지,37.5222266,126.7278569,단독주택,71.21
인천광역시 부평구 갈산동 112-37번지,37.5220902,126.7278842,단독주택,71.21
인천광역시 부평구 갈산동 112-38번지,37.5218505,126.7278802,단독주택,137.56
인천광역시 부평구 갈산동 112-39번지,37.5216607,126.7279059,단독주택,146.87
인천광역시 부평구 갈산동 112-3번지,37.5206893,126.7283327,단독주택,66.05
인천광역시 부평구 갈산동 112-40번지,37.521466,126.7279423,단독주택,71.21
인천광역시 부평구 갈산동 112-42번지,37.521594,126.7277222,단독주택,72.0
인천광역시 부평구 갈산동 112-43번지,37.5217202,126.7275573,단독주택,68.96
인천광역시 부평구 갈산동 112-44번지,37.5218678,126.7275649,단독주택,74.28
인천광역시 부평구 갈산동 112-45번지,37.521753,126.7277086,단독주택,78.52
인천광역시 부평구 갈산동 112-46번지,37.5220179,126.7276361,단독주택,244.87
인천광역시 부평구 갈산동 112-47번지,37.5221602,126.7276697,단독주택,71.21
인천광역시 부평구 갈산동 112-50번지,37.5219731,126.7274176,단독주택,74.25
인천광역시 부평구 갈산동 112-52번지,37.5218514,126.727385,단독주택,71.54
인천광역시 부평구 갈산동 112-53번지,37.5217016,126.7272126,단독주택,295.79999999999995
인천광역시 부평구 갈산동 112-57번지,37.5207818,126.727129,단독주택,106.71
인천광역시 부평구 갈산동 112-58번지,37.5206722,126.7272487,단독주택,99.93
인천광역시 부평구 갈산동 112-59번지,37.520761,126.7273362,단독주택,171.21
인천광역시 부평구 갈산동 112-61번지,37.5207489,126.7276349,단독주택,83.44
인천광역시 부평구 갈산동 112-62번지,37.5206551,126.7277791,단독주택,83.44
인천광역시 부평구 갈산동 112-63번지,37.520563,126.7276123,단독주택,91.51
인천광역시 부평구 갈산동 112-64번지,37.5206324,126.7274859,단독주택,83.44
인천광역시 부평구 갈산동 112-65번지,37.5205205,126.7274107,단독주택,162.44
인천광역시 부평구 갈산동 112-66번지,37.5210273,126.7272154,단독주택,123.31
인천광역시 부평구 갈산동 112-67번지,37.5204509,126.7280464,단독주택,75.6
인천광역시 부평구 갈산동 112-68번지,37.5205662,126.728284,공동주택,148.96
인천광역시 부평구 갈산동 112-6번지,37.520776,126.7281234,공동주택,621.37
인천광역시 부평구 갈산동 112-70번지,37.5204429,126.7282822,공동주택,133.65
인천광역시 부평구 갈산동 112-71번지,37.5203526,126.7282394,공동주택,133.65
인천광역시 부평구 갈산동 112-72번지,37.520353,126.7280777,공동주택,148.96
인천광역시 부평구 갈산동 112-75번지,37.52125,126.7275607,단독주택,66.22
인천광역시 부평구 갈산동 112-76번지,37.5211687,126.7274765,단독주택,66.22
인천광역시 부평구 갈산동 112-77번지,37.5212314,126.7273805,단독주택,66.22
인천광역시 부평구 갈산동 112-78번지,37.5211206,126.7277567,단독주택,153.64
인천광역시 부평구 갈산동 112-79번지,37.52104,126.7276732,단독주택,59.6
인천광역시 부평구 갈산동 112-7번지,37.5222002,126.7274553,단독주택,77.72
인천광역시 부평구 갈산동 112-80번지,37.521104,126.727575,단독주택,66.22
인천광역시 부평구 갈산동 112-81번지,37.5209691,126.7280025,단독주택,107.47
인천광역시 부평구 갈산동 112-82번지,37.5208381,126.7279826,단독주택,66.22
인천광역시 부평구 갈산동 112-83번지,37.5209014,126.7278918,단독주택,66.22
인천광역시 부평구 갈산동 112-84번지,37.5209598,126.7278029,단독주택,66.22
인천광역시 부평구 갈산동 112-86번지,37.521126,126.7272691,단독주택,66.22
인천광역시 부평구 갈산동 112-87번지,37.5210633,126.727365,단독주택,66.22
인천광역시 부평구 갈산동 112-88번지,37.5207891,126.7277795,단독주택,129.6
인천광역시 부평구 갈산동 112-89번지,37.5207242,126.7278745,단독주택,157.6
인천광역시 부평구 갈산동 112-90번지,37.5201902,126.7274582,단독주택,43.17
인천광역시 부평구 갈산동 112-91번지,37.5201637,126.7275654,제1종근린생활시설,99.44
인천광역시 부평구 갈산동 112-92번지,37.5204661,126.7275521,단독주택,72.89
인천광역시 부평구 갈산동 112-93번지,37.5209353,126.7275611,단독주택,129.6
인천광역시 부평구 갈산동 112-94번지,37.520855,126.7274774,단독주택,101.4
인천광역시 부평구 갈산동 112-95번지,37.5209189,126.7273783,단독주택,129.6
인천광역시 부평구 갈산동 112-97번지,37.5206022,126.7279508,공동주택,639.9
인천광역시 부평구 갈산동 112-98번지,37.5204431,126.7277986,공동주택,521.6
인천광역시 부평구 갈산동 113-10번지,37.520155,126.7283075,공동주택,446.31
인천광역시 부평구 갈산동 113-11번지,37.5201226,126.7284604,단독주택,362.17
인천광역시 부평구 갈산동 113-12번지,37.5200585,126.7283721,제2종근린생활시설,273.49
인천광역시 부평구 갈산동 113-14번지,37.5199996,126.7281802,제1종근린생활시설,378.615
인천광역시 부평구 갈산동 113-15번지,37.5199494,126.7280567,제2종근린생활시설,214.155
인천광역시 부평구 갈산동 113-1번지,37.5201528,126.7281105,공동주택,782.8199999999999
인천광역시 부평구 갈산동 113-1번지,37.5201528,126.7281105,단독주택,94.22
인천광역시 부평구 갈산동 113-3번지,37.520181,126.7278271,공동주택,1152.09
인천광역시 부평구 갈산동 113-4번지,37.5201856,126.7279726,단독주택,145.82999999999998
인천광역시 부평구 갈산동 113-5번지,37.5200532,126.7278662,단독주택,223.68
인천광역시 부평구 갈산동 113-9번지,37.5199506,126.7279073,제2종근린생활시설,405.81
인천광역시 부평구 갈산동 113번지,37.5201528,126.7281105,단독주택,39.67
인천광역시 부평구 갈산동 114-4번지,37.5203155,126.7284207,공동주택,233.34
인천광역시 부평구 갈산동 114-6번지,37.520204,126.7285756,제1종근린생활시설,244.385
인천광역시 부평구 갈산동 114-7번지,37.5203441,126.728623,단독주택,76.03
인천광역시 부평구 갈산동 114-8번지,37.5202402,126.7285039,단독주택,98.28
인천광역시 부평구 갈산동 115-3번지,37.5205923,126.7286754,단독주택,42.98
인천광역시 부평구 갈산동 115-3번지,37.5205923,126.7286754,제1종근린생활시설,471.12
인천광역시 부평구 갈산동 116번지,37.5207265,126.7286702,단독주택,62.023
인천광역시 부평구 갈산동 116번지,37.5207265,126.7286702,제1종근린생활시설,76.92
인천광역시 부평구 갈산동 117-10번지,37.5208495,126.7284836,공동주택,329.17
인천광역시 부평구 갈산동 117-1번지,37.5209586,126.7284891,제1종근린생활시설,198.0
인천광역시 부평구 갈산동 117-3번지,37.5209751,126.7282163,단독주택,104.6
인천광역시 부평구 갈산동 117-4번지,37.5209139,126.7287963,단독주택,141.72
인천광역시 부평구 갈산동 117-4번지,37.5209139,126.7287963,제2종근린생활시설,842.8
인천광역시 부평구 갈산동 117-5번지,37.5208891,126.728145,단독주택,65.77
인천광역시 부평구 갈산동 117-9번지,37.5209068,126.7286167,공동주택,329.36
인천광역시 부평구 갈산동 117번지,37.5209586,126.7284891,단독주택,20.17
인천광역시 부평구 갈산동 118-10번지,37.5211472,126.7286847,공동주택,449.6
인천광역시 부평구 갈산동 118-11번지,37.5211361,126.7288438,단독주택,491.4
인천광역시 부평구 갈산동 118-2번지,37.5211687,126.7285247,공동주택,552.6
인천광역시 부평구 갈산동 118-9번지,37.5211977,126.7283636,공동주택,449.8
인천광역시 부평구 갈산동 12-7번지,37.5210436,126.730493,단독주택,39.67
인천광역시 부평구 갈산동 120-10번지,37.5225716,126.7282829,공동주택,887.47
인천광역시 부평구 갈산동 120-13번지,37.5225675,126.7286683,공동주택,575.49
인천광역시 부평구 갈산동 120-14번지,37.5225688,126.7288462,공동주택,575.49
인천광역시 부평구 갈산동 120-16번지,37.5225706,126.7290726,공동주택,575.49
인천광역시 부평구 갈산동 120-17번지,37.5225646,126.7292381,제2종근린생활시설,494.61
인천광역시 부평구 갈산동 120-18번지,37.5224003,126.7292441,공동주택,653.11
인천광역시 부평구 갈산동 120-19번지,37.5223968,126.7290636,공동주택,648.83
인천광역시 부평구 갈산동 120-20번지,37.5223953,126.7288613,공동주택,648.83
인천광역시 부평구 갈산동 120-21번지,37.5223959,126.7286607,공동주택,659.77
인천광역시 부평구 갈산동 120-22번지,37.5224472,126.7284721,공동주택,319.03
인천광역시 부평구 갈산동 120-23번지,37.5222141,126.7288431,공동주택,507.34
인천광역시 부평구 갈산동 120-24번지,37.5222111,126.7290452,공동주택,559.64
인천광역시 부평구 갈산동 120-25번지,37.5222141,126.7292308,공동주택,585.77
인천광역시 부평구 갈산동 120-27번지,37.5220344,126.7290302,공동주택,382.95
인천광역시 부평구 갈산동 120-28번지,37.5220296,126.7292058,공동주택,530.44
인천광역시 부평구 갈산동 120-3번지,37.5219022,126.729174,공동주택,408.68
인천광역시 부평구 갈산동 120-5번지,37.5219405,126.7295906,제2종근린생활시설,460.18
인천광역시 부평구 갈산동 120-8번지,37.5225007,126.7296249,제2종근린생활시설,132.0
인천광역시 부평구 갈산동 123-10번지,37.522502,126.7281837,공동주택,589.59
인천광역시 부평구 갈산동 123-8번지,37.522339,126.7279477,공동주택,650.86
인천광역시 부평구 갈산동 123-9번지,37.5224173,126.7280734,공동주택,589.59
인천광역시 부평구 갈산동 124-61번지,37.5216003,126.7273217,단독주택,125.19
인천광역시 부평구 갈산동 124-62번지,37.5215136,126.7274502,단독주택,151.05
인천광역시 부평구 갈산동 124-64번지,37.521448,126.7272358,단독주택,114.19
인천광역시 부평구 갈산동 125-21번지,37.5205382,126.7272119,단독주택,89.09
인천광역시 부평구 갈산동 125-9번지,37.5206298,126.7271116,단독주택,72.69
인천광역시 부평구 갈산동 12번지,37.5210436,126.730493,단독주택,395.25
인천광역시 부평구 갈산동 131번지,37.5195358,126.7257463,단독주택,50.58
인천광역시 부평구 갈산동 14-2번지,37.520671,126.7311212,단독주택,112.14
인천광역시 부평구 갈산동 14-5번지,37.5203616,126.7301985,공동주택,499.79
인천광역시 부평구 갈산동 15-5번지,37.5203046,126.7312628,단독주택,158.76
인천광역시 부평구 갈산동 151-18번지,37.5180686,126.7219255,단독주택,515.06
인천광역시 부평구 갈산동 151-19번지,37.5181402,126.722095,공동주택,468.0
인천광역시 부평구 갈산동 151-1번지,37.5183784,126.7221377,업무시설,1688.74
인천광역시 부평구 갈산동 151-29번지,37.518238,126.7219542,제1종근린생활시설,382.68
인천광역시 부평구 갈산동 151-3번지,37.5184332,126.7219817,제2종근린생활시설,720.0
인천광역시 부평구 갈산동 158-10번지,37.517201,126.7220131,제1종근린생활시설,2237.04
인천광역시 부평구 갈산동 158-13번지,37.517643,126.7221993,제2종근린생활시설,153.0
인천광역시 부평구 갈산동 158-2번지,37.5170146,126.7218649,제2종근린생활시설,565.85
인천광역시 부평구 갈산동 158-3번지,37.5169551,126.7221456,제1종근린생활시설,899.96
인천광역시 부평구 갈산동 158-4번지,37.5168614,126.7219203,제2종근린생활시설,966.02
인천광역시 부평구 갈산동 158-6번지,37.5178548,126.7222198,단독주택,156.52
인천광역시 부평구 갈산동 158-8번지,37.5174713,126.7219197,제1종근린생활시설,1300.36
인천광역시 부평구 갈산동 158번지,37.5178378,126.7219547,제1종근린생활시설,590.06
인천광역시 부평구 갈산동 159-3번지,37.5175801,126.7231494,공동주택,4788.34
인천광역시 부평구 갈산동 159번지,37.5175801,126.7231494,공동주택,29004.06
인천광역시 부평구 갈산동 16-10번지,37.5199237,126.7314193,단독주택,150.70999999999998
인천광역시 부평구 갈산동 16-11번지,37.5199622,126.7315944,단독주택,75.84
인천광역시 부평구 갈산동 16-15번지,37.5201074,126.7316611,단독주택,143.74
인천광역시 부평구 갈산동 16-1번지,37.5203046,126.7312628,단독주택,152.76
인천광역시 부평구 갈산동 16-22번지,37.5198564,126.7315918,단독주택,308.77
인천광역시 부평구 갈산동 16-2번지,37.5198113,126.7314447,단독주택,145.02
인천광역시 부평구 갈산동 16-4번지,37.5202853,126.7314837,공동주택,645.1
인천광역시 부평구 갈산동 16-5번지,37.5202718,126.7316544,공동주택,926.85
인천광역시 부평구 갈산동 16-7번지,37.5201201,126.7315174,단독주택,151.27
인천광역시 부평구 갈산동 16-8번지,37.5200913,126.7313168,단독주택,152.76
인천광역시 부평구 갈산동 160-10번지,37.5178888,126.724987,단독주택,72.42
인천광역시 부평구 갈산동 160-12번지,37.5177955,126.7247916,단독주택,82.2
인천광역시 부평구 갈산동 160-13번지,37.5177213,126.7247938,단독주택,50.44
인천광역시 부평구 갈산동 160-14번지,37.5177275,126.7246727,단독주택,124.12
인천광역시 부평구 갈산동 160-16번지,37.5176446,126.7242206,단독주택,507.46
인천광역시 부평구 갈산동 160-17번지,37.5174353,126.724292,제1종근린생활시설,150.3
인천광역시 부평구 갈산동 160-19번지,37.5174755,126.7244355,단독주택,311.46
인천광역시 부평구 갈산동 160-20번지,37.5175149,126.7245733,제2종근린생활시설,631.97
인천광역시 부평구 갈산동 160-21번지,37.5176357,126.7245763,단독주택,110.2
인천광역시 부평구 갈산동 160-22번지,37.5175858,126.7247311,제2종근린생활시설,98.91
인천광역시 부평구 갈산동 160-23번지,37.5176219,126.7248597,단독주택,354.66
인천광역시 부평구 갈산동 160-24번지,37.5176496,126.7249952,단독주택,98.16
인천광역시 부평구 갈산동 160-25번지,37.5176881,126.7251331,근린생활시설,138.03
인천광역시 부평구 갈산동 160-27번지,37.5179263,126.7251856,단독주택,64.2
인천광역시 부평구 갈산동 160-28번지,37.517867,126.7252395,제2종근린생활시설,197.2
인천광역시 부평구 갈산동 160-29번지,37.5177872,126.7252744,단독주택,187.53
인천광역시 부평구 갈산동 160-2번지,37.5177958,126.7242785,공동주택,522.33
인천광역시 부평구 갈산동 160-30번지,37.5177065,126.7253097,제1종근린생활시설,554.47
인천광역시 부평구 갈산동 160-32번지,37.5177243,126.7245061,단독주택,141.08
인천광역시 부평구 갈산동 160-34번지,37.5175369,126.7242882,제2종근린생활시설,398.91
인천광역시 부평구 갈산동 160-37번지,37.5176888,126.7243956,단독주택,140.21
인천광역시 부평구 갈산동 160-3번지,37.5178331,126.7244117,단독주택,620.44
인천광역시 부평구 갈산동 160-5번지,37.5178723,126.7245517,단독주택,491.94
인천광역시 부평구 갈산동 160-6번지,37.5179165,126.7247095,단독주택,621.6
인천광역시 부평구 갈산동 160-7번지,37.5180784,126.7251366,단독주택,72.69
인천광역시 부평구 갈산동 160-7번지,37.5180784,126.7251366,제1종근린생활시설,105.61
인천광역시 부평구 갈산동 160-8번지,37.5180087,126.7251863,제1종근린생활시설,99.63
인천광역시 부평구 갈산동 160-9번지,37.5179645,126.7249687,단독주택,67.5
인천광역시 부평구 갈산동 160번지,37.5177557,126.7241415,단독주택,685.11
인천광역시 부평구 갈산동 161-10번지,37.5183605,126.7245194,공동주택,738.11
인천광역시 부평구 갈산동 161-11번지,37.5184027,126.7246701,제2종근린생활시설,278.15
인천광역시 부평구 갈산동 161-12번지,37.5182294,126.7249011,공동주택,937.58
인천광역시 부평구 갈산동 161-13번지,37.5184553,126.7248582,단독주택,120.14
인천광역시 부평구 갈산동 161-14번지,37.5184956,126.7250122,공동주택,527.45
인천광역시 부평구 갈산동 161-15번지,37.5182805,126.7250775,근린생활시설,491.94
인천광역시 부평구 갈산동 161-17번지,37.5182402,126.724247,단독주택,566.47
인천광역시 부평구 갈산동 161-1번지,37.5179913,126.7240442,공동주택,1114.05
인천광역시 부평구 갈산동 161-5번지,37.5183218,126.7241776,단독주택,497.52
인천광역시 부평구 갈산동 161-6번지,37.5183796,126.7243719,공동주택,755.8124
인천광역시 부평구 갈산동 161-7번지,37.5180871,126.7243924,공동주택,654.62
인천광역시 부평구 갈산동 161-9번지,37.5181721,126.7246966,단독주택,113.92
인천광역시 부평구 갈산동 161번지,37.5182114,126.7239899,업무시설,1620.75
인천광역시 부평구 갈산동 163-2번지,37.5181234,126.7222726,제2종근린생활시설,129.6
인천광역시 부평구 갈산동 166-3번지,37.5186348,126.7245876,단독주택,32.66
인천광역시 부평구 갈산동 168-11번지,37.5186149,126.7253682,업무시설,814.65
인천광역시 부평구 갈산동 168-12번지,37.5184375,126.7254402,공동주택,564.36
인천광역시 부평구 갈산동 168-13번지,37.5183351,126.7253099,제2종근린생활시설,751.36
인천광역시 부평구 갈산동 168-14번지,37.5184877,126.7252527,단독주택,318.40000000000003
인천광역시 부평구 갈산동 168-17번지,37.5183472,126.7255075,공동주택,439.44
인천광역시 부평구 갈산동 168-1번지,37.5187235,126.7255493,공동주택,449.71
인천광역시 부평구 갈산동 168-20번지,37.5184488,126.7256074,공동주택,624.88
인천광역시 부평구 갈산동 168-2번지,37.5186774,126.7258004,업무시설,1780.32
인천광역시 부평구 갈산동 168-5번지,37.5184857,126.7259302,공동주택,821.94
인천광역시 부평구 갈산동 168-7번지,37.5186214,126.726049,공동주택,559.73
인천광역시 부평구 갈산동 169-10번지,37.5179895,126.7260239,제1종근린생활시설,620.47
인천광역시 부평구 갈산동 169-11번지,37.5182086,126.7259259,공동주택,659.9
인천광역시 부평구 갈산동 169-12번지,37.5183308,126.7260765,공동주택,653.72
인천광역시 부평구 갈산동 169-12번지,37.5183308,126.7260765,제2종근린생활시설,48.0
인천광역시 부평구 갈산동 169-14번지,37.5183989,126.7264776,단독주택,470.09
인천광역시 부평구 갈산동 169-16번지,37.5182868,126.7266317,제1종근린생활시설,4998.1
인천광역시 부평구 갈산동 169-18번지,37.5181764,126.7267879,단독주택,97.98
인천광역시 부평구 갈산동 169-18번지,37.5181764,126.7267879,제1종근린생활시설,598.2
