,대지위치,주용도코드명,연면적
416,인천광역시 부평구 갈산동 182-11번지,공동주택,811.8
417,인천광역시 부평구 갈산동 182-12번지,공동주택,811.8
418,인천광역시 부평구 갈산동 182-13번지,공동주택,811.8
419,인천광역시 부평구 갈산동 182-1번지,공동주택,19388.64
420,인천광역시 부평구 갈산동 182-1번지,제1종근린생활시설,235.84
421,인천광역시 부평구 갈산동 182-2번지,제2종근린생활시설,595.4
422,인천광역시 부평구 갈산동 182-3번지,제2종근린생활시설,643.28
423,인천광역시 부평구 갈산동 182-4번지,단독주택,597.6
424,인천광역시 부평구 갈산동 182-5번지,공동주택,598.58
425,인천광역시 부평구 갈산동 182-6번지,공동주택,598.58
426,인천광역시 부평구 갈산동 182-7번지,공동주택,597.33
427,인천광역시 부평구 갈산동 182-8번지,공동주택,583.79
428,인천광역시 부평구 갈산동 182번지,제2종근린생활시설,599.83
429,인천광역시 부평구 갈산동 183-1번지,공동주택,3775.81
430,인천광역시 부평구 갈산동 183-4번지,공동주택,4130.49
431,인천광역시 부평구 갈산동 183번지,공동주택,1152.81
432,인천광역시 부평구 갈산동 184번지,업무시설,3408.96
433,인천광역시 부평구 갈산동 185-2번지,제1종근린생활시설,187.84
434,인천광역시 부평구 갈산동 185-4번지,제2종근린생활시설,288.47
435,인천광역시 부평구 갈산동 185-5번지,제2종근린생활시설,48.0
436,인천광역시 부평구 갈산동 185번지,제1종근린생활시설,1998.17
437,인천광역시 부평구 갈산동 18번지,공동주택,1997.98
438,인천광역시 부평구 갈산동 19-3번지,공동주택,591.68
439,인천광역시 부평구 갈산동 19-6번지,공동주택,448.3
440,인천광역시 부평구 갈산동 19-7번지,공동주택,463.26
441,인천광역시 부평구 갈산동 19-8번지,공동주택,514.84
442,인천광역시 부평구 갈산동 194-16번지,단독주택,12.0
443,인천광역시 부평구 갈산동 194-7번지,단독주택,79.34
444,인천광역시 부평구 갈산동 194번지,단독주택,437.99
445,인천광역시 부평구 갈산동 2-3번지,제1종근린생활시설,1622.15
446,인천광역시 부평구 갈산동 2-5번지,공동주택,1843.24
447,인천광역시 부평구 갈산동 20-1번지,공동주택,1844.17
448,인천광역시 부평구 갈산동 20번지,공동주택,1318.55
449,인천광역시 부평구 갈산동 21-2번지,단독주택,234.27
450,인천광역시 부평구 갈산동 21-7번지,단독주택,289.23
451,인천광역시 부평구 갈산동 21번지,공동주택,630.32
452,인천광역시 부평구 갈산동 226-5번지,단독주택,74.51
453,인천광역시 부평구 갈산동 243-1번지,단독주택,1.0
454,인천광역시 부평구 갈산동 243-1번지,제1종근린생활시설,293.5
455,인천광역시 부평구 갈산동 26-2번지,공동주택,654.1
456,인천광역시 부평구 갈산동 26-2번지,단독주택,46.28
457,인천광역시 부평구 갈산동 27-2번지,공동주택,659.75
458,인천광역시 부평구 갈산동 277-12번지,단독주택,490.5
459,인천광역시 부평구 갈산동 279-4번지,단독주택,197.17999999999998
460,인천광역시 부평구 갈산동 28-10번지,제1종근린생활시설,69.73
461,인천광역시 부평구 갈산동 28-11번지,단독주택,294.27
462,인천광역시 부평구 갈산동 28-13번지,단독주택,346.63
463,인천광역시 부평구 갈산동 28-13번지,제2종근린생활시설,270.3
464,인천광역시 부평구 갈산동 28-14번지,공동주택,489.1
465,인천광역시 부평구 갈산동 28-17번지,공동주택,590.9
466,인천광역시 부평구 갈산동 28-17번지,단독주택,18.15
467,인천광역시 부평구 갈산동 28-19번지,제1종근린생활시설,432.1
468,인천광역시 부평구 갈산동 28-20번지,제2종근린생활시설,492.94
469,인천광역시 부평구 갈산동 28-21번지,단독주택,316.56
470,인천광역시 부평구 갈산동 28-23번지,제1종근린생활시설,494.46
471,인천광역시 부평구 갈산동 28-29번지,공동주택,417.99
472,인천광역시 부평구 갈산동 28-2번지,단독주택,311.88
473,인천광역시 부평구 갈산동 28-4번지,업무시설,599.76
474,인천광역시 부평구 갈산동 28-5번지,단독주택,119.07
475,인천광역시 부평구 갈산동 28-6번지,단독주택,522.8
476,인천광역시 부평구 갈산동 28-8번지,단독주택,539.14
477,인천광역시 부평구 갈산동 29-10번지,공동주택,642.5
478,인천광역시 부평구 갈산동 29-14번지,공동주택,1496.41
479,인천광역시 부평구 갈산동 29-17번지,단독주택,197.37
480,인천광역시 부평구 갈산동 29-18번지,단독주택,71.17
481,인천광역시 부평구 갈산동 29-19번지,공동주택,898.44
482,인천광역시 부평구 갈산동 29-1번지,공동주택,526.68
483,인천광역시 부평구 갈산동 29-20번지,공동주택,658.69
484,인천광역시 부평구 갈산동 29-21번지,공동주택,650.8199999999999
485,인천광역시 부평구 갈산동 29-21번지,단독주택,66.11
486,인천광역시 부평구 갈산동 29-22번지,단독주택,644.22
487,인천광역시 부평구 갈산동 29-23번지,단독주택,328.0
488,인천광역시 부평구 갈산동 29-26번지,공동주택,1169.24
489,인천광역시 부평구 갈산동 29-27번지,단독주택,260.83
490,인천광역시 부평구 갈산동 29-28번지,근린생활시설,366.66
491,인천광역시 부평구 갈산동 29-2번지,단독주택,90.73
492,인천광역시 부평구 갈산동 29-2번지,제1종근린생활시설,354.48
493,인천광역시 부평구 갈산동 29-32번지,공동주택,643.6
494,인천광역시 부평구 갈산동 29-33번지,공동주택,658.37
495,인천광역시 부평구 갈산동 29-35번지,공동주택,394.02
496,인천광역시 부평구 갈산동 29-37번지,공동주택,482.85
497,인천광역시 부평구 갈산동 29-38번지,단독주택,184.18
498,인천광역시 부평구 갈산동 29-43번지,단독주택,391.84
499,인천광역시 부평구 갈산동 29-44번지,단독주택,380.24
500,인천광역시 부평구 갈산동 29-46번지,단독주택,328.0
501,인천광역시 부평구 갈산동 29-47번지,제1종근린생활시설,421.41
502,인천광역시 부평구 갈산동 29-49번지,제1종근린생활시설,473.2
503,인천광역시 부평구 갈산동 29-52번지,제2종근린생활시설,269.76
504,인천광역시 부평구 갈산동 29-54번지,제2종근린생활시설,189.125
505,인천광역시 부평구 갈산동 29-56번지,제1종근린생활시설,340.93
506,인천광역시 부평구 갈산동 29-5번지,단독주택,190.77
507,인천광역시 부평구 갈산동 29-72번지,단독주택,638.69
508,인천광역시 부평구 갈산동 29-74번지,공동주택,580.23
509,인천광역시 부평구 갈산동 29-7번지,단독주택,493.34
510,인천광역시 부평구 갈산동 29-89번지,공동주택,514.68
511,인천광역시 부평구 갈산동 29-96번지,공동주택,659.66
512,인천광역시 부평구 갈산동 29-97번지,공동주택,659.77
513,인천광역시 부평구 갈산동 29-9번지,공동주택,655.83
514,인천광역시 부평구 갈산동 297-4번지,단독주택,73.46
515,인천광역시 부평구 갈산동 29번지,단독주택,492.69
516,인천광역시 부평구 갈산동 3-3번지,제1종근린생활시설,8.4
517,인천광역시 부평구 갈산동 30-1번지,공동주택,329.7
518,인천광역시 부평구 갈산동 30-2번지,공동주택,329.7
519,인천광역시 부평구 갈산동 30-3번지,공동주택,329.7
520,인천광역시 부평구 갈산동 30-4번지,공동주택,329.7
521,인천광역시 부평구 갈산동 30-5번지,단독주택,560.88
522,인천광역시 부평구 갈산동 30-6번지,제1종근린생활시설,484.26
523,인천광역시 부평구 갈산동 30번지,공동주택,329.62
524,인천광역시 부평구 갈산동 31-3번지,제2종근린생활시설,84.33
525,인천광역시 부평구 갈산동 31-7번지,제2종근린생활시설,448.36
526,인천광역시 부평구 갈산동 31-9번지,공동주택,496.97
527,인천광역시 부평구 갈산동 32-2번지,제2종근린생활시설,305.06
528,인천광역시 부평구 갈산동 32번지,제1종근린생활시설,19.83
529,인천광역시 부평구 갈산동 33-4번지,공동주택,940.28
530,인천광역시 부평구 갈산동 34-10번지,공동주택,588.79
531,인천광역시 부평구 갈산동 34-11번지,단독주택,253.45
532,인천광역시 부평구 갈산동 34-12번지,공동주택,1033.93
533,인천광역시 부평구 갈산동 34-14번지,공동주택,584.72
534,인천광역시 부평구 갈산동 34-16번지,단독주택,582.16
535,인천광역시 부평구 갈산동 34-21번지,공동주택,502.24
536,인천광역시 부평구 갈산동 34-2번지,제2종근린생활시설,810.375
537,인천광역시 부평구 갈산동 34-4번지,단독주택,588.35
538,인천광역시 부평구 갈산동 34-5번지,공동주택,578.2
539,인천광역시 부평구 갈산동 34-8번지,공동주택,580.75
540,인천광역시 부평구 갈산동 34-9번지,공동주택,555.08
541,인천광역시 부평구 갈산동 34번지,단독주택,59.5
542,인천광역시 부평구 갈산동 35-11번지,공동주택,384.0
543,인천광역시 부평구 갈산동 35-12번지,공동주택,450.87
544,인천광역시 부평구 갈산동 35-1번지,공동주택,1847.98
545,인천광역시 부평구 갈산동 35-2번지,공동주택,624.18
546,인천광역시 부평구 갈산동 35-3번지,제2종근린생활시설,448.69
547,인천광역시 부평구 갈산동 35-8번지,공동주택,608.95
548,인천광역시 부평구 갈산동 35-9번지,공동주택,425.7
549,인천광역시 부평구 갈산동 359-1번지,제1종근린생활시설,34.09
550,인천광역시 부평구 갈산동 359-2번지,제2종근린생활시설,2054.09
551,인천광역시 부평구 갈산동 359-4번지,제1종근린생활시설,118.98
552,인천광역시 부평구 갈산동 359번지,공동주택,45613.31
553,인천광역시 부평구 갈산동 36-1번지,공동주택,652.25
554,인천광역시 부평구 갈산동 360번지,공동주택,20867.86
555,인천광역시 부평구 갈산동 360번지,판매시설,1438.5
556,인천광역시 부평구 갈산동 361-2번지,제1종근린생활시설,34.09
557,인천광역시 부평구 갈산동 361-3번지,공동주택,38943.9225
558,인천광역시 부평구 갈산동 361-4번지,공동주택,49862.682499999995
559,인천광역시 부평구 갈산동 361-4번지,제1종근린생활시설,3433.88
560,인천광역시 부평구 갈산동 362번지,공동주택,79151.175
561,인천광역시 부평구 갈산동 363번지,공동주택,32516.760000000002
562,인천광역시 부평구 갈산동 363번지,제1종근린생활시설,981.21
563,인천광역시 부평구 갈산동 364-1번지,제2종근린생활시설,1498.74
564,인천광역시 부평구 갈산동 364-2번지,제2종근린생활시설,1382.38
565,인천광역시 부평구 갈산동 364-3번지,제1종근린생활시설,262.99499999999995
566,인천광역시 부평구 갈산동 364번지,제1종근린생활시설,3818.09
567,인천광역시 부평구 갈산동 365번지,제1종근린생활시설,329.58
568,인천광역시 부평구 갈산동 366번지,제1종근린생활시설,41.65
569,인천광역시 부평구 갈산동 367-1번지,제2종근린생활시설,214.59
570,인천광역시 부평구 갈산동 367-2번지,제2종근린생활시설,927.635
571,인천광역시 부평구 갈산동 367-3번지,제1종근린생활시설,1449.6
572,인천광역시 부평구 갈산동 367-4번지,제1종근린생활시설,1498.87
573,인천광역시 부평구 갈산동 367번지,제1종근린생활시설,1431.74
574,인천광역시 부평구 갈산동 368번지,공동주택,76720.34
575,인천광역시 부평구 갈산동 369-1번지,제1종근린생활시설,34.09
576,인천광역시 부평구 갈산동 369번지,공동주택,86926.137
577,인천광역시 부평구 갈산동 369번지,제1종근린생활시설,3165.4
578,인천광역시 부평구 갈산동 369번지,제2종근린생활시설,1582.7
579,인천광역시 부평구 갈산동 36번지,공동주택,658.547
580,인천광역시 부평구 갈산동 37-1번지,단독주택,113.83
581,인천광역시 부평구 갈산동 37-2번지,단독주택,153.42999999999998
582,인천광역시 부평구 갈산동 37-4번지,제1종근린생활시설,276.83
583,인천광역시 부평구 갈산동 37-5번지,제2종근린생활시설,335.99
584,인천광역시 부평구 갈산동 370-10번지,단독주택,494.61
585,인천광역시 부평구 갈산동 370-11번지,단독주택,494.4
586,인천광역시 부평구 갈산동 370-12번지,단독주택,371.74
587,인천광역시 부평구 갈산동 370-13번지,단독주택,328.96
588,인천광역시 부평구 갈산동 370-14번지,단독주택,369.2
589,인천광역시 부평구 갈산동 370-15번지,단독주택,473.28
590,인천광역시 부평구 갈산동 370-16번지,단독주택,494.12
591,인천광역시 부평구 갈산동 370-17번지,단독주택,582.02
592,인천광역시 부평구 갈산동 370-18번지,단독주택,494.62
593,인천광역시 부평구 갈산동 370-19번지,단독주택,486.06
594,인천광역시 부평구 갈산동 370-1번지,단독주택,488.0
595,인천광역시 부평구 갈산동 370-2번지,단독주택,458.01
