대지위치,주용도코드명,연면적
인천광역시 부평구 부평동 760-133번지,단독주택,444.5
인천광역시 부평구 부평동 760-135번지,단독주택,373.77
인천광역시 부평구 부평동 760-139번지,단독주택,299.32
인천광역시 부평구 부평동 760-13번지,단독주택,230.64
인천광역시 부평구 부평동 760-141번지,단독주택,328.46
인천광역시 부평구 부평동 760-144번지,공동주택,659.95
인천광역시 부평구 부평동 760-144번지,단독주택,72.33
인천광역시 부평구 부평동 760-145번지,단독주택,301.49
인천광역시 부평구 부평동 760-146번지,제1종근린생활시설,521.78
인천광역시 부평구 부평동 760-149번지,공동주택,372.6
인천광역시 부평구 부평동 760-150번지,단독주택,258.05
인천광역시 부평구 부평동 760-152번지,단독주택,258.73
인천광역시 부평구 부평동 760-153번지,단독주택,531.97
인천광역시 부평구 부평동 760-154번지,단독주택,272.4
인천광역시 부평구 부평동 760-155번지,공동주택,612.95
인천광역시 부평구 부평동 760-158번지,단독주택,53.88
인천광역시 부평구 부평동 760-162번지,제1종근린생활시설,187.65
인천광역시 부평구 부평동 760-163번지,단독주택,379.26
인천광역시 부평구 부평동 760-164번지,단독주택,360.0
인천광역시 부평구 부평동 760-167번지,단독주택,140.95
인천광역시 부평구 부평동 760-169번지,단독주택,330.54
인천광역시 부평구 부평동 760-170번지,공동주택,559.4
인천광역시 부평구 부평동 760-173번지,공동주택,328.68
인천광역시 부평구 부평동 760-175번지,공동주택,430.4
인천광역시 부평구 부평동 760-176번지,단독주택,154.84
인천광역시 부평구 부평동 760-179번지,공동주택,657.9
인천광역시 부평구 부평동 760-17번지,단독주택,99.99
인천광역시 부평구 부평동 760-183번지,공동주택,658.2
인천광역시 부평구 부평동 760-185번지,공동주택,652.57
인천광역시 부평구 부평동 760-186번지,공동주택,628.54
인천광역시 부평구 부평동 760-189번지,단독주택,128.535
인천광역시 부평구 부평동 760-190번지,제2종근린생활시설,478.21
인천광역시 부평구 부평동 760-191번지,공동주택,418.4
인천광역시 부평구 부평동 760-194번지,단독주택,263.82
인천광역시 부평구 부평동 760-195번지,공동주택,659.71
인천광역시 부평구 부평동 760-197번지,공동주택,718.39
인천광역시 부평구 부평동 760-198번지,단독주택,224.41
인천광역시 부평구 부평동 760-200번지,단독주택,199.59
인천광역시 부평구 부평동 760-223번지,제2종근린생활시설,950.73
인천광역시 부평구 부평동 760-245번지,단독주택,83.62
인천광역시 부평구 부평동 760-248번지,단독주택,150.21
인천광역시 부평구 부평동 760-250번지,업무시설,1497.11
인천광역시 부평구 부평동 760-252번지,단독주택,182.19
인천광역시 부평구 부평동 760-258번지,제1종근린생활시설,124.16
인천광역시 부평구 부평동 760-25번지,공동주택,561.5
인천광역시 부평구 부평동 760-266번지,단독주택,53.95
인천광역시 부평구 부평동 760-270번지,단독주택,23.47
인천광역시 부평구 부평동 760-284번지,공동주택,526.97
인천광역시 부평구 부평동 760-29번지,단독주택,176.91
인천광역시 부평구 부평동 760-30번지,공동주택,610.84
인천광역시 부평구 부평동 760-317번지,단독주택,166.23
인천광역시 부평구 부평동 760-319번지,단독주택,198.72
인천광역시 부평구 부평동 760-320번지,단독주택,156.6
인천광역시 부평구 부평동 760-321번지,공동주택,328.28
인천광역시 부평구 부평동 760-323번지,단독주택,343.2
인천광역시 부평구 부평동 760-324번지,제2종근린생활시설,494.56
인천광역시 부평구 부평동 760-328번지,단독주택,494.12
인천광역시 부평구 부평동 760-32번지,단독주택,60.46
인천광역시 부평구 부평동 760-331번지,근린생활시설,560.135
인천광역시 부평구 부평동 760-336번지,공동주택,481.22
인천광역시 부평구 부평동 760-338번지,단독주택,18.84
인천광역시 부평구 부평동 760-340번지,공동주택,617.12
인천광역시 부평구 부평동 760-346번지,공동주택,564.13
인천광역시 부평구 부평동 760-34번지,공동주택,506.2
인천광역시 부평구 부평동 760-353번지,단독주택,161.94
인천광역시 부평구 부평동 760-354번지,단독주택,199.92
인천광역시 부평구 부평동 760-355번지,단독주택,299.8
인천광역시 부평구 부평동 760-356번지,단독주택,197.89
인천광역시 부평구 부평동 760-357번지,제1종근린생활시설,384.0
인천광역시 부평구 부평동 760-358번지,단독주택,199.86
인천광역시 부평구 부평동 760-359번지,단독주택,199.56
인천광역시 부평구 부평동 760-35번지,공동주택,998.52
인천광역시 부평구 부평동 760-360번지,단독주택,195.97
인천광역시 부평구 부평동 760-361번지,제1종근린생활시설,312.19
인천광역시 부평구 부평동 760-362번지,단독주택,262.08
인천광역시 부평구 부평동 760-363번지,공동주택,439.76
인천광역시 부평구 부평동 760-364번지,공동주택,371.66
인천광역시 부평구 부평동 760-365번지,제1종근린생활시설,129.8
인천광역시 부평구 부평동 760-366번지,제2종근린생활시설,839.53
인천광역시 부평구 부평동 760-367번지,제1종근린생활시설,195.197
인천광역시 부평구 부평동 760-368번지,제2종근린생활시설,1.0
인천광역시 부평구 부평동 760-369번지,단독주택,98.84
인천광역시 부평구 부평동 760-36번지,단독주택,371.68
인천광역시 부평구 부평동 760-370번지,제1종근린생활시설,483.84
인천광역시 부평구 부평동 760-371번지,단독주택,298.05
인천광역시 부평구 부평동 760-372번지,단독주택,156.06
인천광역시 부평구 부평동 760-373번지,단독주택,195.66
인천광역시 부평구 부평동 760-374번지,단독주택,196.24
인천광역시 부평구 부평동 760-375번지,단독주택,220.34
인천광역시 부평구 부평동 760-376번지,제1종근린생활시설,378.0
인천광역시 부평구 부평동 760-377번지,단독주택,304.42
인천광역시 부평구 부평동 760-37번지,제1종근린생활시설,767.07
인천광역시 부평구 부평동 760-381번지,공동주택,289.68
인천광역시 부평구 부평동 760-382번지,단독주택,215.88
인천광역시 부평구 부평동 760-383번지,제1종근린생활시설,361.2
인천광역시 부평구 부평동 760-384번지,제1종근린생활시설,23.77
인천광역시 부평구 부평동 760-386번지,공동주택,326.36
인천광역시 부평구 부평동 760-387번지,단독주택,381.81
인천광역시 부평구 부평동 760-389번지,제2종근린생활시설,374.5
인천광역시 부평구 부평동 760-38번지,공동주택,493.48
인천광역시 부평구 부평동 760-3번지,단독주택,121.66
인천광역시 부평구 부평동 760-407번지,공동주택,441.18
인천광역시 부평구 부평동 760-413번지,단독주택,17.85
인천광역시 부평구 부평동 760-415번지,단독주택,17.85
인천광역시 부평구 부평동 760-421번지,단독주택,13.55
인천광역시 부평구 부평동 760-422번지,단독주택,13.55
인천광역시 부평구 부평동 760-423번지,단독주택,20.16
인천광역시 부평구 부평동 760-424번지,단독주택,20.16
인천광역시 부평구 부평동 760-425번지,단독주택,20.16
인천광역시 부평구 부평동 760-426번지,단독주택,20.16
인천광역시 부평구 부평동 760-427번지,단독주택,20.16
인천광역시 부평구 부평동 760-428번지,단독주택,13.55
인천광역시 부평구 부평동 760-430번지,단독주택,13.55
인천광역시 부평구 부평동 760-443번지,단독주택,47.93
인천광역시 부평구 부평동 760-455번지,공동주택,299.28
인천광역시 부평구 부평동 760-466번지,공동주택,431.91
인천광역시 부평구 부평동 760-4번지,단독주택,248.28
인천광역시 부평구 부평동 760-552번지,단독주택,196.86
인천광역시 부평구 부평동 760-553번지,단독주택,149.85
인천광역시 부평구 부평동 760-554번지,단독주택,45.2
인천광역시 부평구 부평동 760-555번지,단독주택,228.965
인천광역시 부평구 부평동 760-57번지,단독주택,4.0
인천광역시 부평구 부평동 760-588번지,단독주택,1.0
인천광역시 부평구 부평동 760-58번지,공동주택,392.5
인천광역시 부평구 부평동 760-590번지,공동주택,425.22
인천광역시 부평구 부평동 760-591번지,제1종근린생활시설,797.45
인천광역시 부평구 부평동 760-594번지,단독주택,187.38
인천광역시 부평구 부평동 760-596번지,단독주택,166.5
인천광역시 부평구 부평동 760-599번지,단독주택,48.4
인천광역시 부평구 부평동 760-5번지,단독주택,361.51
인천광역시 부평구 부평동 760-600번지,제2종근린생활시설,1189.48
인천광역시 부평구 부평동 760-602번지,단독주택,58.68
인천광역시 부평구 부평동 760-606번지,단독주택,386.19
인천광역시 부평구 부평동 760-607번지,단독주택,438.24
인천광역시 부평구 부평동 760-609번지,공동주택,767.54
인천광역시 부평구 부평동 760-609번지,단독주택,77.9
인천광역시 부평구 부평동 760-60번지,단독주택,189.98
인천광역시 부평구 부평동 760-613번지,단독주택,163.47
인천광역시 부평구 부평동 760-615번지,공동주택,640.52
인천광역시 부평구 부평동 760-618번지,공동주택,293.79
인천광역시 부평구 부평동 760-626번지,공동주택,659.04
인천광역시 부평구 부평동 760-628번지,공동주택,258.43
인천광역시 부평구 부평동 760-629번지,단독주택,88.2
인천광역시 부평구 부평동 760-633번지,공동주택,278.04
인천광역시 부평구 부평동 760-634번지,공동주택,329.426
인천광역시 부평구 부평동 760-637번지,단독주택,64.24
인천광역시 부평구 부평동 760-638번지,단독주택,3.04
인천광역시 부평구 부평동 760-63번지,공동주택,337.38
인천광역시 부평구 부평동 760-644번지,단독주택,2.8
인천광역시 부평구 부평동 760-645번지,공동주택,562.82
인천광역시 부평구 부평동 760-649번지,제1종근린생활시설,226.01
인천광역시 부평구 부평동 760-649번지,제2종근린생활시설,296.0
인천광역시 부평구 부평동 760-651번지,공동주택,653.83
인천광역시 부평구 부평동 760-654번지,공동주택,308.42
인천광역시 부평구 부평동 760-65번지,단독주택,227.19
인천광역시 부평구 부평동 760-662번지,공동주택,659.97
인천광역시 부평구 부평동 760-66번지,제2종근린생활시설,275.72
인천광역시 부평구 부평동 760-677번지,단독주택,182.25
인천광역시 부평구 부평동 760-67번지,공동주택,659.82
인천광역시 부평구 부평동 760-681번지,제1종근린생활시설,446.47
인천광역시 부평구 부평동 760-687번지,단독주택,3.8
인천광역시 부평구 부평동 760-688번지,단독주택,46.28
인천광역시 부평구 부평동 760-68번지,공동주택,600.3
인천광역시 부평구 부평동 760-68번지,단독주택,90.28
인천광역시 부평구 부평동 760-690번지,단독주택,1.0
인천광역시 부평구 부평동 760-691번지,공동주택,441.7
