시도명,시군구명,법정읍면동명,법정리명,본번,부번,기초구역번호,2017,2018,2019
인천광역시,부평구,부평동,,760,315,21409,"1,477,000 원","1,607,000 원","1,725,000 원"
인천광역시,부평구,부평동,,760,316,21409,"959,000 원","1,043,000 원","1,119,000 원"
인천광역시,부평구,부평동,,760,324,21409,"1,010,000 원","1,099,000 원","1,179,000 원"
인천광역시,부평구,부평동,,760,266,21409,"1,477,000 원","1,611,000 원","1,736,000 원"
인천광역시,부평구,부평동,,760,265,21409,"1,477,000 원","1,611,000 원","1,736,000 원"
인천광역시,부평구,부평동,,760,614,21409,"1,477,000 원","1,607,000 원","1,725,000 원"
인천광역시,부평구,부평동,,760,684,21409,"1,346,000 원","1,442,000 원","1,508,000 원"
인천광역시,부평구,부평동,,760,685,21409,"1,320,000 원","1,400,000 원","1,465,000 원"
인천광역시,부평구,부평동,,760,600,21408,"1,346,000 원","1,442,000 원","1,508,000 원"
인천광역시,부평구,부평동,,760,116,21408,"1,346,000 원","1,442,000 원","1,508,000 원"
인천광역시,부평구,부평동,,760,261,21409,"1,346,000 원","1,442,000 원","1,508,000 원"
인천광역시,부평구,부평동,,760,260,21409,"1,417,000 원","1,510,000 원",0
인천광역시,부평구,부평동,,760,258,21409,"1,288,000 원","1,401,000 원",0
인천광역시,부평구,부평동,,760,256,21409,"1,315,000 원","1,401,000 원",0
인천광역시,부평구,부평동,,760,255,21409,"1,298,000 원","1,412,000 원",0
인천광역시,부평구,부평동,,760,254,21409,"1,078,000 원","1,173,000 원","1,258,000 원"
인천광역시,부평구,부평동,,760,1027,21409,"1,369,000 원","1,490,000 원",0
인천광역시,부평구,부평동,,760,206,21409,"1,078,000 원","1,173,000 원","1,258,000 원"
인천광역시,부평구,부평동,,760,207,21409,"1,305,000 원","1,420,000 원",0
인천광역시,부평구,부평동,,760,208,21409,"1,078,000 원","1,173,000 원","1,258,000 원"
인천광역시,부평구,부평동,,760,263,21409,"1,390,000 원","1,480,000 원",0
인천광역시,부평구,부평동,,760,209,21409,"1,078,000 원","1,173,000 원","1,258,000 원"
인천광역시,부평구,부평동,,760,718,21409,"1,078,000 원","1,173,000 원","1,258,000 원"
인천광역시,부평구,부평동,,760,210,21409,"1,236,000 원","1,362,000 원","1,464,000 원"
인천광역시,부평구,부평동,,760,717,21409,"1,421,000 원","1,706,000 원","1,890,000 원"
인천광역시,부평구,부평동,,760,211,21409,"971,500 원","1,057,000 원","1,134,000 원"
인천광역시,부평구,부평동,,760,682,21409,"984,000 원","1,070,000 원","1,148,000 원"
인천광역시,부평구,부평동,,760,624,21409,"1,066,000 원","1,173,000 원","1,258,000 원"
인천광역시,부평구,부평동,,760,248,21409,"1,066,000 원","1,173,000 원","1,258,000 원"
인천광역시,부평구,부평동,,760,252,21409,"979,500 원","1,065,000 원","1,143,000 원"
인천광역시,부평구,부평동,,760,279,21409,"976,100 원","1,062,000 원","1,139,000 원"
인천광역시,부평구,부평동,,760,278,21409,"1,066,000 원","1,173,000 원","1,258,000 원"
인천광역시,부평구,부평동,,760,277,21409,"986,300 원","1,073,000 원","1,107,000 원"
인천광역시,부평구,부평동,,760,276,21409,"967,000 원","1,052,000 원","1,001,000 원"
인천광역시,부평구,부평동,,760,275,21409,"1,135,000 원","1,235,000 원","1,325,000 원"
인천광역시,부평구,부평동,,760,274,21409,"1,135,000 원","1,235,000 원","1,325,000 원"
인천광역시,부평구,부평동,,760,273,21409,"1,135,000 원","1,235,000 원","1,325,000 원"
인천광역시,부평구,부평동,,760,272,21409,"1,135,000 원","1,235,000 원","1,325,000 원"
인천광역시,부평구,부평동,,760,271,21409,"1,135,000 원","1,235,000 원","1,325,000 원"
인천광역시,부평구,부평동,,760,295,21409,"1,135,000 원","1,235,000 원","1,325,000 원"
인천광역시,부평구,부평동,,760,294,21409,"1,135,000 원","1,235,000 원","1,325,000 원"
인천광역시,부평구,부평동,,760,293,21409,"1,135,000 원","1,235,000 원","1,325,000 원"
인천광역시,부평구,부평동,,760,292,21409,"1,135,000 원","1,235,000 원","1,325,000 원"
인천광역시,부평구,부평동,,760,291,21409,"1,135,000 원","1,235,000 원","1,325,000 원"
인천광역시,부평구,부평동,,760,290,21409,"1,010,000 원","1,099,000 원","1,179,000 원"
인천광역시,부평구,부평동,,760,289,21409,"959,000 원","1,043,000 원","1,119,000 원"
인천광역시,부평구,부평동,,760,288,21409,"959,000 원","1,043,000 원","1,119,000 원"
인천광역시,부평구,부평동,,760,287,21409,"959,000 원","1,043,000 원","1,119,000 원"
인천광역시,부평구,부평동,,760,286,21409,"959,000 원","1,043,000 원","1,119,000 원"
인천광역시,부평구,부평동,,760,311,21409,"1,010,000 원","1,099,000 원","1,179,000 원"
인천광역시,부평구,부평동,,760,310,21409,"1,010,000 원","1,099,000 원","1,179,000 원"
인천광역시,부평구,부평동,,760,309,21409,"1,010,000 원","1,099,000 원","1,179,000 원"
인천광역시,부평구,부평동,,760,308,21409,"1,010,000 원","1,099,000 원","1,179,000 원"
인천광역시,부평구,부평동,,760,307,21409,"1,010,000 원","1,099,000 원","1,179,000 원"
인천광역시,부평구,부평동,,760,306,21409,"1,480,000 원","1,615,000 원","1,740,000 원"
인천광역시,부평구,부평동,,760,305,21409,"1,480,000 원","1,615,000 원","1,740,000 원"
인천광역시,부평구,부평동,,760,304,21409,"1,480,000 원","1,615,000 원","1,740,000 원"
인천광역시,부평구,부평동,,760,303,21409,"1,117,000 원","1,244,000 원","1,374,000 원"
인천광역시,부평구,부평동,,760,302,21409,"1,417,000 원","1,510,000 원",0
인천광역시,부평구,부평동,,760,607,21408,"1,480,000 원","1,615,000 원","1,740,000 원"
인천광역시,부평구,부평동,,760,591,21408,"1,480,000 원","1,615,000 원","1,740,000 원"
인천광역시,부평구,부평동,,760,649,21408,"1,465,000 원","1,598,000 원","1,722,000 원"
인천광역시,부평구,부평동,,760,611,21408,"1,539,000 원","1,679,000 원","1,809,000 원"
인천광역시,부평구,부평동,,760,1023,21409,"1,224,000 원","1,335,000 원","1,436,000 원"
인천광역시,부평구,부평동,,760,627,21408,"1,212,000 원","1,322,000 원","1,422,000 원"
인천광역시,부평구,부평동,,760,626,21408,"1,567,000 원","1,727,000 원","1,805,000 원"
인천광역시,부평구,부평동,,760,189,21409,"1,584,000 원","1,745,000 원","1,824,000 원"
인천광역시,부평구,부평동,,760,113,21408,"1,559,000 원","1,654,000 원","1,733,000 원"
인천광역시,부평구,부평동,,760,191,21409,"1,412,000 원","1,483,000 원","1,554,000 원"
인천광역시,부평구,부평동,,760,193,21409,"1,987,000 원","1,998,000 원","2,156,000 원"
인천광역시,부평구,부평동,,760,197,21409,"1,648,000 원","1,747,000 원","1,882,000 원"
인천광역시,부평구,부평동,,760,186,21409,"1,585,000 원","1,680,000 원","1,810,000 원"
인천광역시,부평구,부평동,,760,162,21409,"1,432,000 원","1,520,000 원","1,592,000 원"
인천광역시,부평구,부평동,,760,163,21409,"1,446,000 원","1,535,000 원","1,607,000 원"
인천광역시,부평구,부평동,,750,21,21408,"1,779,000 원","1,888,000 원","1,978,000 원"
인천광역시,부평구,부평동,,760,972,21409,"1,790,000 원","1,900,000 원","1,990,000 원"
인천광역시,부평구,부평동,,760,30,21409,"1,620,000 원","1,768,000 원","1,905,000 원"
인천광역시,부평구,부평동,,760,606,21409,"1,622,000 원","1,843,000 원","2,026,000 원"
인천광역시,부평구,부평동,,760,803,21409,"1,627,000 원","1,812,000 원","1,991,000 원"
인천광역시,부평구,부평동,,760,742,21408,"1,590,000 원","1,685,000 원","1,765,000 원"
인천광역시,부평구,부평동,,760,153,21409,"1,609,000 원","1,705,000 원","1,786,000 원"
인천광역시,부평구,부평동,,760,37,21408,"1,403,000 원","1,424,000 원","1,685,000 원"
인천광역시,부평구,부평동,,70,128,21387,"1,403,000 원","1,424,000 원","1,685,000 원"
인천광역시,부평구,부평동,,64,20,21378,"1,403,000 원","1,424,000 원","1,768,000 원"
인천광역시,부평구,부평동,,286,16,21405,"1,569,000 원","1,666,000 원","1,797,000 원"
인천광역시,부평구,부평동,,286,3,21405,"1,053,000 원","1,081,000 원","1,133,000 원"
인천광역시,부평구,부평동,,773,81,21405,"1,489,000 원","1,589,000 원","1,768,000 원"
인천광역시,부평구,부평동,,773,79,21405,"1,395,000 원","1,539,000 원","1,610,000 원"
인천광역시,부평구,부평동,,285,30,21405,"1,404,000 원","1,492,000 원","1,603,000 원"
인천광역시,부평구,부평동,,773,73,21405,"1,292,000 원","1,426,000 원","1,491,000 원"
인천광역시,부평구,부평동,,773,115,21405,"1,401,000 원","1,639,000 원","1,768,000 원"
인천광역시,부평구,부평동,,283,58,21405,"1,313,000 원","1,463,000 원","1,531,000 원"
인천광역시,부평구,부평동,,285,20,21405,"1,347,000 원","1,485,000 원","1,554,000 원"
인천광역시,부평구,부평동,,285,39,21405,"1,306,000 원","1,456,000 원","1,523,000 원"
인천광역시,부평구,부평동,,285,36,21405,"1,190,000 원","1,326,000 원","1,387,000 원"
인천광역시,부평구,부평동,,773,61,21405,"1,306,000 원","1,456,000 원","1,523,000 원"
인천광역시,부평구,부평동,,284,11,21405,"1,354,000 원","1,509,000 원","1,578,000 원"
인천광역시,부평구,부평동,,284,9,21405,"1,660,000 원","1,827,000 원","1,912,000 원"
인천광역시,부평구,부평동,,284,222,21405,"1,306,000 원","1,456,000 원","1,523,000 원"
인천광역시,부평구,부평동,,284,213,21405,"1,354,000 원","1,509,000 원","1,578,000 원"
인천광역시,부평구,부평동,,284,349,21405,"1,470,000 원","1,671,000 원","1,748,000 원"
인천광역시,부평구,부평동,,284,5,21405,0,0,0
인천광역시,부평구,부평동,,773,131,21405,"913,900 원","998,400 원","1,044,000 원"
인천광역시,부평구,부평동,,773,46,21405,"1,485,000 원","1,705,000 원","1,784,000 원"
인천광역시,부평구,부평동,,270,61,21405,"392,700 원","429,000 원","448,800 원"
인천광역시,부평구,부평동,,270,60,21405,"1,965,000 원","2,420,000 원","2,780,000 원"
인천광역시,부평구,부평동,,270,83,21405,"1,906,000 원","2,347,000 원","2,696,000 원"
인천광역시,부평구,부평동,,270,11,21405,"2,070,000 원","2,500,000 원","2,870,000 원"
인천광역시,부평구,부평동,,270,107,21405,"2,070,000 원","2,500,000 원","2,870,000 원"
인천광역시,부평구,부평동,,270,89,21405,"2,028,000 원","2,450,000 원","2,812,000 원"
인천광역시,부평구,부평동,,341,173,21389,"2,028,000 원","2,450,000 원","2,812,000 원"
인천광역시,부평구,부평동,,341,177,21389,"2,070,000 원","2,500,000 원","2,870,000 원"
인천광역시,부평구,부평동,,341,179,21389,"2,070,000 원","2,500,000 원","2,870,000 원"
인천광역시,부평구,부평동,,341,180,21389,"2,070,000 원","2,500,000 원","2,870,000 원"
인천광역시,부평구,부평동,,341,181,21389,"2,070,000 원","2,500,000 원","2,870,000 원"
인천광역시,부평구,부평동,,341,182,21389,"2,028,000 원","2,450,000 원","2,812,000 원"
인천광역시,부평구,부평동,,341,183,21389,"2,028,000 원","2,450,000 원","2,812,000 원"
인천광역시,부평구,부평동,,341,186,21389,"4,165,000 원","4,415,000 원","4,850,000 원"
인천광역시,부평구,부평동,,341,189,21389,"2,007,000 원","2,425,000 원","2,783,000 원"
인천광역시,부평구,부평동,,251,14,21389,"1,680,000 원","1,870,000 원","2,055,000 원"
인천광역시,부평구,부평동,,251,12,21389,"7,481,000 원","7,706,000 원","7,007,000 원"
인천광역시,부평구,부평동,,262,4,21389,"3,806,000 원","4,075,000 원","4,476,000 원"
인천광역시,부평구,부평동,,70,127,21387,"564,400 원","623,200 원","678,000 원"
인천광역시,부평구,부평동,,261,4,21389,"6,435,000 원","6,822,000 원","6,678,000 원"
인천광역시,부평구,부평동,,70,5,21387,"7,650,000 원","7,880,000 원","7,165,000 원"
인천광역시,부평구,부평동,,261,6,21389,"6,792,000 원","7,201,000 원","7,049,000 원"
인천광역시,부평구,부평동,,261,11,21388,"6,969,000 원","7,178,000 원","6,527,000 원"
인천광역시,부평구,부평동,,261,3,21388,"6,306,000 원","6,685,000 원","6,544,000 원"
인천광역시,부평구,부평동,,542,27,21388,"6,969,000 원","7,178,000 원","6,527,000 원"
인천광역시,부평구,부평동,,546,110,21389,"6,628,000 원","7,026,000 원","6,878,000 원"
인천광역시,부평구,부평동,,542,41,21388,"5,920,000 원","6,208,000 원","6,076,000 원"
인천광역시,부평구,부평동,,546,108,21389,"7,114,000 원","7,328,000 원","6,663,000 원"
인천광역시,부평구,부평동,,542,47,21388,"6,435,000 원","6,822,000 원","6,678,000 원"
인천광역시,부평구,부평동,,546,93,21389,"6,969,000 원","7,178,000 원","6,527,000 원"
인천광역시,부평구,부평동,,542,42,21388,"7,114,000 원","7,328,000 원","6,663,000 원"
인천광역시,부평구,부평동,,542,45,21388,"6,306,000 원","6,685,000 원","6,544,000 원"
인천광역시,부평구,부평동,,546,69,21389,"7,150,000 원","7,580,000 원","7,420,000 원"
인천광역시,부평구,부평동,,542,77,21388,"7,879,000 원","8,116,000 원","7,379,000 원"
인천광역시,부평구,부평동,,546,68,21389,"8,366,000 원","8,865,000 원","7,420,000 원"
인천광역시,부평구,부평동,,546,67,21389,"7,150,000 원","7,580,000 원","7,420,000 원"
인천광역시,부평구,부평동,,542,76,21388,"7,607,000 원","8,061,000 원","7,219,000 원"
인천광역시,부평구,부평동,,542,21,21388,"7,150,000 원","7,580,000 원","7,420,000 원"
인천광역시,부평구,부평동,,546,1,21389,"11,950,000 원","11,950,000 원","12,150,000 원"
인천광역시,부평구,부평동,,549,17,21389,"8,448,000 원","8,448,000 원","8,590,000 원"
인천광역시,부평구,부평동,,543,45,21388,"8,448,000 원","8,448,000 원","8,590,000 원"
인천광역시,부평구,부평동,,549,18,21389,"6,664,000 원","7,063,000 원","6,422,000 원"
인천광역시,부평구,부평동,,543,63,21388,"8,448,000 원","8,448,000 원","8,590,000 원"
인천광역시,부평구,부평동,,212,69,21393,"5,775,000 원","6,120,000 원","5,990,000 원"
인천광역시,부평구,부평동,,212,67,21393,"5,370,000 원","5,691,000 원","5,570,000 원"
인천광역시,부평구,부평동,,212,66,21393,"7,015,000 원","7,435,000 원","6,760,000 원"
인천광역시,부평구,부평동,,199,1,21394,"5,370,000 원","5,691,000 원","5,570,000 원"
인천광역시,부평구,부평동,,212,65,21393,"5,370,000 원","5,691,000 원","5,570,000 원"
인천광역시,부평구,부평동,,211,137,21393,"5,370,000 원","5,691,000 원","5,570,000 원"
인천광역시,부평구,부평동,,211,139,21393,"6,525,000 원","6,773,000 원","6,158,000 원"
인천광역시,부평구,부평동,,201,127,21394,"6,390,000 원","6,773,000 원","6,158,000 원"
인천광역시,부평구,부평동,,211,143,21393,"5,601,000 원","5,936,000 원","5,810,000 원"
인천광역시,부평구,부평동,,211,145,21393,"5,775,000 원","6,120,000 원","5,990,000 원"
인천광역시,부평구,부평동,,211,147,21393,"6,390,000 원","6,773,000 원","6,158,000 원"
인천광역시,부평구,부평동,,201,126,21394,"6,390,000 원","6,773,000 원","6,158,000 원"
인천광역시,부평구,부평동,,201,32,21394,"6,874,000 원","7,286,000 원","6,624,000 원"
인천광역시,부평구,부평동,,201,31,21394,"5,601,000 원","5,936,000 원","5,810,000 원"
인천광역시,부평구,부평동,,211,149,21393,"5,145,000 원","5,300,000 원","5,560,000 원"
인천광역시,부평구,부평동,,201,33,21394,"5,081,000 원","5,383,000 원","5,810,000 원"
인천광역시,부평구,부평동,,201,132,21394,"4,640,000 원","4,918,000 원","4,918,000 원"
인천광역시,부평구,부평동,,201,34,21394,"5,145,000 원","5,300,000 원","5,560,000 원"
인천광역시,부평구,부평동,,211,56,21393,"5,145,000 원","5,300,000 원","5,560,000 원"
인천광역시,부평구,부평동,,211,36,21393,"5,255,000 원","5,570,000 원","5,570,000 원"
인천광역시,부평구,부평동,,201,37,21394,"5,145,000 원","5,300,000 원","5,560,000 원"
인천광역시,부평구,부평동,,211,34,21393,"5,145,000 원","5,300,000 원","5,560,000 원"
